no,type,oc_dt,oc_addr,oc_p1,oc_p2,oc_p3,proc_no,kind,weight_g
18,毒品,1100318,臺南市東區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,1.34
19,毒品,1100408,臺中市北區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基卡西酮,75.71
20,毒品,1100406,新北市泰山區,大廈(六層以上建築物),    ,    ,1,安非他命,0
21,毒品,1100308,桃園市觀音區,公寓(三至五層建築物),    ,    ,1,安非他命,0
22,毒品,1100308,桃園市觀音區,公寓(三至五層建築物),    ,    ,2,安非他命,0.9
22,毒品,1100308,桃園市觀音區,公寓(三至五層建築物),    ,    ,2,海洛因,1.4
23,毒品,1100425,桃園市大園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,2.56
24,毒品,1100425,桃園市大園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,16.64
25,毒品,1100326,臺中市大里區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
25,毒品,1100326,臺中市大里區,普通住宅(一、二層樓),    ,    ,1,海洛因,6.96
26,毒品,1100205,臺中市霧峰區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
27,毒品,1091028,高雄市阿蓮區,碼頭港口,    ,    ,1,安非他命,0
28,毒品,1100423,臺北市中山區,普通住宅(一、二層樓),    ,    ,1,大麻（大麻花及大麻葉）,0.06
29,毒品,1100423,臺北市中山區,普通住宅(一、二層樓),    ,    ,1,大麻（大麻花及大麻葉）,0.06
30,毒品,1100423,臺北市中山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
31,毒品,1100423,臺北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.43
32,毒品,1100422,臺北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.97
33,毒品,1100424,臺北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,27.46
34,毒品,1100424,臺北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.68
35,毒品,1100217,臺北市中山區,公路(省、縣、鄉、鎮道,其他,電腦網路,1,安非他命,0.9
36,毒品,1100411,屏東縣竹田鄉,普通住宅(一、二層樓),    ,房間（起居室）,1,安非他命,0
37,毒品,1100130,雲林縣元長鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
38,毒品,1100421,臺南市新化區,普通住宅(一、二層樓),    ,    ,1,K(愷)他命(含液態),13.28
38,毒品,1100421,臺南市新化區,普通住宅(一、二層樓),    ,    ,1,K(愷)他命(含液態),117.15
39,毒品,1100224,金門縣金城鎮,一般餐廳、飲食店,    ,    ,1,安非他命,0
39,毒品,1100224,金門縣金城鎮,一般餐廳、飲食店,    ,    ,1,甲基安非他命,0
40,毒品,1100406,嘉義縣太保市,公路(省、縣、鄉、鎮道,    ,    ,2,卡西酮,168.5
41,毒品,1100422,嘉義市西區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,甲氧基甲基卡西酮Methoxymethcathinone,114.27
42,毒品,1100406,雲林縣元長鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,1.75
42,毒品,1100406,雲林縣元長鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,1.37
42,毒品,1100406,雲林縣元長鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0.63
42,毒品,1100406,雲林縣元長鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0.45
43,毒品,1091107,臺南市新營區,普通住宅(一、二層樓),    ,    ,2,安非他命,0
44,毒品,1100208,彰化縣員林市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
45,毒品,1100202,屏東縣枋寮鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
46,毒品,1100315,嘉義市東區,大廈(六層以上建築物),    ,房間（起居室）,1,安非他命,0
47,毒品,1100323,高雄市三民區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
48,毒品,1100324,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
49,毒品,1091105,高雄市三民區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,海洛因,0
50,毒品,1100417,新北市板橋區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0.03
51,毒品,1100427,新竹縣竹北市,公路(省、縣、鄉、鎮道,其他,電腦網路,1,卡西酮,2614.7
52,毒品,1100316,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
53,毒品,1100131,新北市板橋區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
54,毒品,1100310,臺南市新市區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
54,毒品,1100310,臺南市新市區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
55,毒品,1100417,雲林縣水林鄉,寺廟、道觀、佛堂、神壇,    ,    ,1,海洛因,0.2
56,毒品,1091216,臺中市南屯區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
57,毒品,1100406,臺中市南屯區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基卡西酮,0.42
58,毒品,1100219,雲林縣莿桐鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
59,毒品,1100406,雲林縣斗六市,公路(省、縣、鄉、鎮道,    ,    ,2,4-甲基甲基卡西酮(喵喵),4.38
60,毒品,1100322,雲林縣莿桐鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
61,毒品,1100125,雲林縣莿桐鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
62,毒品,1100202,雲林縣斗六市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
63,毒品,1100305,新北市土城區,公寓(三至五層建築物),    ,    ,1,安非他命,0
64,毒品,1100428,新北市板橋區,出租公寓（套房）,    ,    ,2,海洛因,9.22
65,毒品,1100406,臺中市南區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),7.8
66,毒品,1100412,新北市樹林區,便利商店,    ,    ,1,甲基安非他命,0.5
67,毒品,1100124,彰化縣北斗鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
68,毒品,1100411,新北市樹林區,普通住宅(一、二層樓),    ,    ,2,甲基安非他命,7.23
69,毒品,1100402,臺中市太平區,大廈(六層以上建築物),    ,    ,1,安非他命,0.25
70,毒品,1100317,苗栗縣頭份市,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
70,毒品,1100317,苗栗縣頭份市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
71,毒品,1100316,屏東縣內埔鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,12.9
71,毒品,1100316,屏東縣內埔鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,12.94
72,毒品,1100201,高雄市鳳山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.39
72,毒品,1100201,高雄市鳳山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
73,毒品,1100417,基隆市仁愛區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.4
74,毒品,1100331,桃園市平鎮區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.01
75,毒品,1100424,桃園市平鎮區,大廈(六層以上建築物),    ,    ,1,安非他命,0.45
76,毒品,1100407,南投縣南投市,普通住宅(一、二層樓),    ,    ,1,安非他命,0.1
77,毒品,1100109,南投縣南投市,宿舍,    ,    ,1,安非他命,0
78,毒品,1100424,桃園市平鎮區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.2
79,毒品,1091230,桃園市平鎮區,普通住宅(一、二層樓),    ,    ,1,海洛因,0.01
80,毒品,1100324,嘉義市西區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,安非他命,0
81,毒品,1100331,嘉義市西區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,第二級可待因及其製劑,0
82,毒品,1100117,高雄市鳳山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
83,毒品,1100117,高雄市鳳山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
84,毒品,1100117,新北市中和區,公路(省、縣、鄉、鎮道,    ,    ,1,4-甲基甲基卡西酮(喵喵),0
85,毒品,1100407,新北市中和區,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,433.78
85,毒品,1100407,新北市中和區,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,207.42
86,毒品,1100403,高雄市鳳山區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,3.8
87,毒品,1100411,桃園市八德區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.21
88,毒品,1100204,桃園市八德區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
89,毒品,1100125,桃園市八德區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
90,毒品,1100406,新北市鶯歌區,公路(省、縣、鄉、鎮道,    ,    ,3,甲基安非他命,1.09
90,毒品,1100406,新北市鶯歌區,公路(省、縣、鄉、鎮道,    ,    ,3,甲基安非他命,0.55
91,毒品,1100418,宜蘭縣頭城鎮,公路(省、縣、鄉、鎮道,    ,    ,2,卡西酮,10
92,毒品,1100420,臺北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,27.08
93,毒品,1100329,新北市淡水區,普通住宅(一、二層樓),    ,    ,1,安非他命,2.31
94,毒品,1100331,新北市三芝區,普通住宅(一、二層樓),    ,    ,1,安非他命,6.71
95,毒品,1100312,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
96,毒品,1100312,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
97,毒品,1100311,臺北市萬華區,公園,    ,    ,1,安非他命,0
98,毒品,1100311,高雄市大寮區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
98,毒品,1100311,高雄市大寮區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
99,毒品,1100121,高雄市林園區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
100,毒品,1100408,臺中市北屯區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.3
101,毒品,1100409,臺中市北屯區,大廈(六層以上建築物),    ,    ,1,K(愷)他命(含液態),30.8
101,毒品,1100409,臺中市北屯區,大廈(六層以上建築物),    ,    ,1,4-甲基甲基卡西酮(喵喵),1
102,毒品,1090521,新竹縣尖石鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
103,毒品,1100422,臺南市東區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,37.6
104,毒品,1091219,雲林縣虎尾鎮,公路(省、縣、鄉、鎮道,普通住宅(一、二層樓),    ,1,安非他命,8.45
105,毒品,1100401,桃園市楊梅區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.53
106,毒品,1100128,嘉義縣大林鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
107,毒品,1100225,桃園市新屋區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
108,毒品,1100313,花蓮縣花蓮市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
109,毒品,1100309,臺南市東區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
110,毒品,1100114,臺中市北區,大廈(六層以上建築物),    ,    ,1,海洛因,0
111,毒品,1100406,臺中市東區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,安非他命,0.26
112,毒品,1100331,臺中市北屯區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.1
113,毒品,1100331,臺中市北屯區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,0.62
113,毒品,1100331,臺中市北屯區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.91
114,毒品,1100205,新北市新店區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.5
115,毒品,1100302,臺中市霧峰區,大廈(六層以上建築物),    ,    ,1,安非他命,0
116,毒品,1091220,桃園市龜山區,網路咖啡館(店),    ,廁所（非公廁）,1,甲基安非他命,0
117,毒品,1100307,桃園市龜山區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
118,毒品,1090930,澎湖縣馬公市,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),0
118,毒品,1090930,澎湖縣馬公市,公路(省、縣、鄉、鎮道,    ,    ,1,4-甲基甲基卡西酮(喵喵),2.8
119,毒品,1100406,桃園市龜山區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0.46
120,毒品,1100409,桃園市龜山區,汽車旅館,    ,    ,1,甲基安非他命,0.08
121,毒品,1100203,桃園市龜山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
122,毒品,1090115,新竹縣湖口鄉,公路(省、縣、鄉、鎮道,    ,    ,1,"3,4-亞甲基雙氧苯基甲胺丁酮MBDB",0
123,毒品,1100131,彰化縣鹿港鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
123,毒品,1100131,彰化縣鹿港鎮,普通住宅(一、二層樓),    ,    ,1,海洛因,0
124,毒品,1100328,高雄市鳳山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
125,毒品,1100428,新北市泰山區,公路(省、縣、鄉、鎮道,    ,    ,1,4-甲基甲基卡西酮(喵喵),0.1
126,毒品,1100427,新北市泰山區,公路(省、縣、鄉、鎮道,    ,    ,2,4-甲基甲基卡西酮(喵喵),0.1
126,毒品,1100427,新北市泰山區,公路(省、縣、鄉、鎮道,    ,    ,2,大麻（大麻花及大麻葉）,1.72
127,毒品,1100427,新北市泰山區,公路(省、縣、鄉、鎮道,    ,    ,1,4-甲基甲基卡西酮(喵喵),0.1
128,毒品,1100215,新北市泰山區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
129,毒品,1100205,金門縣金寧鄉,公寓(三至五層建築物),    ,    ,1,安非他命,0
130,毒品,1100308,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,6.15
130,毒品,1100308,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,4-甲基甲基卡西酮(喵喵),19.29
131,毒品,1100329,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.48
131,毒品,1100329,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,1.66
132,毒品,1100404,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,3,甲基安非他命,12.2
132,毒品,1100404,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,3,海洛因,4.02
133,毒品,1100405,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,1.97
134,毒品,1100404,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.3
135,毒品,1100304,新北市三重區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
136,毒品,1100404,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
137,毒品,1100404,新北市三重區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
138,毒品,1100307,雲林縣西螺鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
139,毒品,1100309,雲林縣西螺鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
140,毒品,1100405,高雄市岡山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.6
141,毒品,1100423,高雄市苓雅區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),9.82
141,毒品,1100423,高雄市苓雅區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,112.86
141,毒品,1100423,高雄市苓雅區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,0.47
142,毒品,1100421,高雄市苓雅區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,27.4
143,毒品,1100121,臺北市中山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
144,毒品,1091117,臺北市信義區,公寓(三至五層建築物),    ,    ,1,安非他命,0
145,毒品,1091111,臺北市信義區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
146,毒品,1100406,桃園市龜山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
147,毒品,1100411,基隆市中正區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.6
148,毒品,1100420,臺中市潭子區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.19
149,毒品,1100415,臺中市大雅區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,15.91
150,毒品,1100130,彰化縣和美鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
151,毒品,1100224,彰化縣鹿港鎮,普通住宅(一、二層樓),    ,    ,1,原可待因,0
151,毒品,1100224,彰化縣鹿港鎮,普通住宅(一、二層樓),    ,    ,1,嗎啡,0
152,毒品,1100324,南投縣竹山鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
153,毒品,1100316,桃園市中壢區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.38
154,毒品,1100421,彰化縣大村鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
155,毒品,1100421,彰化縣員林市,普通住宅(一、二層樓),    ,    ,1,安非他命,7.8
155,毒品,1100421,彰化縣員林市,普通住宅(一、二層樓),    ,    ,1,海洛因,1.5
156,毒品,1100325,彰化縣大村鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
157,毒品,1100313,臺中市東區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
158,毒品,1100408,彰化縣溪湖鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0.93
159,毒品,1100415,臺北市文山區,公寓(三至五層建築物),    ,    ,1,4-甲基甲基卡西酮(喵喵),0
160,毒品,1100427,新竹市北區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻酊,12.85
161,毒品,1100115,彰化縣田中鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
162,毒品,1100410,彰化縣田中鎮,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,1.43
163,毒品,1091127,臺中市大里區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
164,毒品,1100417,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.82
165,毒品,1100124,屏東縣恆春鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
166,毒品,1100404,基隆市七堵區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
166,毒品,1100404,基隆市七堵區,公寓(三至五層建築物),    ,    ,1,安非他命,0
167,毒品,1100201,嘉義縣義竹鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
168,毒品,1100305,嘉義縣義竹鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
169,毒品,1100407,臺北市萬華區,大廈(六層以上建築物),    ,    ,1,安非他命,4.8
170,毒品,1100420,新北市板橋區,公園,    ,    ,2,海洛因,0.72
170,毒品,1100420,新北市板橋區,公園,    ,    ,2,甲基安非他命,0
171,毒品,1100115,雲林縣北港鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
171,毒品,1100115,雲林縣北港鎮,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
172,毒品,1100127,雲林縣水林鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
172,毒品,1100127,雲林縣水林鄉,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
173,毒品,1100127,雲林縣水林鄉,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
173,毒品,1100127,雲林縣水林鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
174,毒品,1100126,臺中市北屯區,加油站,    ,公廁,1,安非他命,0
175,毒品,1100119,臺中市太平區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
176,毒品,1100312,新竹縣竹北市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
177,毒品,1100207,新竹縣竹北市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
178,毒品,1100305,新竹縣竹北市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
179,毒品,1100125,新竹縣竹北市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
180,毒品,1100426,新北市樹林區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.27
181,毒品,1100412,宜蘭縣宜蘭市,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.71
182,毒品,1100208,宜蘭縣員山鄉,公路(省、縣、鄉、鎮道,    ,    ,2,卡西酮,0
183,毒品,1100306,高雄市苓雅區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
184,毒品,1100318,桃園市大溪區,大廈(六層以上建築物),    ,    ,3,安非他命,0
185,毒品,1100309,新北市三重區,公寓(三至五層建築物),    ,    ,1,安非他命,0.2
186,毒品,1100405,屏東縣新園鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
187,毒品,1100320,臺中市清水區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.5
188,毒品,1100128,宜蘭縣羅東鎮,KTV,    ,    ,1,卡西酮,0
189,毒品,1100218,臺南市白河區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
190,毒品,1100410,臺北市內湖區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
191,毒品,1100409,臺北市內湖區,公寓(三至五層建築物),    ,    ,1,海洛因,0.39
192,毒品,1100322,臺北市內湖區,大廈(六層以上建築物),    ,    ,1,安非他命,0
193,毒品,1100222,臺南市白河區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
194,毒品,1100219,臺南市白河區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
195,毒品,1100323,高雄市鳳山區,普通住宅(一、二層樓),    ,    ,1,安非他命,2.62
196,毒品,1100418,高雄市鳳山區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,安非他命,3.5
196,毒品,1100418,高雄市鳳山區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,安非他命,3.73
197,毒品,1100422,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
198,毒品,1100413,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.58
199,毒品,1100308,新北市烏來區,公寓(三至五層建築物),    ,    ,1,安非他命,0
200,毒品,1100412,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,33
201,毒品,1100202,南投縣竹山鎮,普通住宅(一、二層樓),    ,    ,1,鴉片(阿片),0
202,毒品,1100109,臺南市南區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
203,毒品,1100128,新北市萬里區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
204,毒品,1100208,屏東縣萬丹鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
205,毒品,1100118,屏東縣屏東市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
206,毒品,1100204,屏東縣萬丹鄉,出租公寓（套房）,    ,    ,1,安非他命,0
207,毒品,1100120,新北市新莊區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
208,毒品,1100120,新北市新莊區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
209,毒品,1100101,金門縣金城鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
210,毒品,1100413,臺南市安南區,普通住宅(一、二層樓),    ,    ,1,安非他命,16.41
211,毒品,1100314,臺南市安南區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
212,毒品,1100318,臺北市南港區,檳榔攤,    ,    ,1,安非他命,0
212,毒品,1100318,臺北市南港區,檳榔攤,    ,    ,1,甲基安非他命,0
213,毒品,1100319,臺北市南港區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
213,毒品,1100319,臺北市南港區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
214,毒品,1100319,臺北市南港區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
214,毒品,1100319,臺北市南港區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
215,毒品,1100105,雲林縣古坑鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,5.38
215,毒品,1100105,雲林縣古坑鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,8.44
216,毒品,1100428,南投縣埔里鎮,普通住宅(一、二層樓),    ,    ,1,海洛因,3.4
217,毒品,1100317,基隆市仁愛區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
218,毒品,1100313,基隆市仁愛區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
219,毒品,1091215,臺南市歸仁區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
220,毒品,1100129,彰化縣彰化市,一般餐廳、飲食店,    ,    ,1,4-甲基甲基卡西酮(喵喵),0
221,毒品,1100422,臺中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),11.65
221,毒品,1100422,臺中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,2.98
222,毒品,1100209,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
223,毒品,1100409,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,21.62
223,毒品,1100409,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,2,海洛因,8.44
224,毒品,1100408,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.36
225,毒品,1100205,高雄市永安區,透天厝,    ,    ,1,MDMA（快樂丸）,0.3
225,毒品,1100205,高雄市永安區,透天厝,    ,    ,1,安非他命,0.34
226,毒品,1100413,桃園市中壢區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
227,毒品,1100115,新北市永和區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,甲基安非他命,0
228,毒品,1100425,新北市永和區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,大麻（大麻花及大麻葉）,2.8
229,毒品,1100323,新北市永和區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,甲基安非他命,0
