no,type,oc_dt,oc_addr,oc_p1,oc_p2,oc_p3,proc_no,kind,weight_g
34,毒品,1061201,台南市安定區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
35,毒品,1061216,苗栗縣頭份市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
36,毒品,1070227,苗栗縣頭份市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
37,毒品,1070406,台中市北區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.59
38,毒品,1070227,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
39,毒品,1070412,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.56
40,毒品,1061110,台南市新市區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
41,毒品,1061008,苗栗縣頭份市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
42,毒品,1070117,新北市新莊區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
43,毒品,1070228,新北市三重區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
44,毒品,1070210,新北市三重區,公寓(三至五層建築物),    ,    ,1,海洛因,0
45,毒品,1070413,台北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,215.33
46,毒品,1070412,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,2,甲基安非他命,0.56
47,毒品,1070112,新北市三重區,公寓(三至五層建築物),    ,    ,1,海洛因,4.51
48,毒品,1070326,新北市三重區,普通住宅(一、二層樓),    ,    ,1,大麻,84.5
49,毒品,1070412,新北市三重區,大廈(六層以上建築物),    ,    ,1,安非他命,0
50,毒品,1070410,新北市三重區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
50,毒品,1070410,新北市三重區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.6
51,毒品,1070412,新北市三重區,公寓(三至五層建築物),    ,    ,1,安非他命,35.87
51,毒品,1070412,新北市三重區,公寓(三至五層建築物),    ,    ,1,安非他命,36.28
51,毒品,1070412,新北市三重區,公寓(三至五層建築物),    ,    ,1,安非他命,36.5
51,毒品,1070412,新北市三重區,公寓(三至五層建築物),    ,    ,1,安非他命,36.25
51,毒品,1070412,新北市三重區,公寓(三至五層建築物),    ,    ,1,安非他命,36.16
51,毒品,1070412,新北市三重區,公寓(三至五層建築物),    ,    ,1,安非他命,36.13
51,毒品,1070412,新北市三重區,公寓(三至五層建築物),    ,    ,1,安非他命,925
52,毒品,1070410,新北市三重區,大廈(六層以上建築物),    ,    ,1,安非他命,0
53,毒品,1070318,新北市土城區,公寓(三至五層建築物),    ,    ,1,安非他命,0
53,毒品,1070318,新北市土城區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
54,毒品,1070128,新北市土城區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
55,毒品,1070314,新北市土城區,監獄看守所及觀護所,    ,    ,1,甲基安非他命,0
56,毒品,1070319,新北市土城區,公寓(三至五層建築物),    ,    ,1,安非他命,0
56,毒品,1070319,新北市土城區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
57,毒品,1070405,新北市土城區,獨立專門停車塔(場),    ,    ,1,海洛因,5.9
57,毒品,1070405,新北市土城區,獨立專門停車塔(場),    ,    ,1,甲基安非他命,11.95
58,毒品,1070308,台北市大安區,大廈(六層以上建築物),    ,    ,1,安非他命,0
59,毒品,1070411,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
60,毒品,1070411,新北市三重區,旅社飯店客棧汽車旅館,    ,    ,1,甲基安非他命,0
61,毒品,1070412,新北市三重區,大廈(六層以上建築物),    ,    ,1,安非他命,81.89
61,毒品,1070412,新北市三重區,大廈(六層以上建築物),    ,    ,1,MDMA（快樂丸）,16.96
62,毒品,1060515,新北市三重區,公路(省、縣、鄉、鎮道,LINE,電腦網路,1,安非他命,0
63,毒品,1070411,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.34
64,毒品,1070111,新北市三重區,公寓(三至五層建築物),    ,    ,1,海洛因,0
65,毒品,1061115,新竹縣芎林鄉,公路(省、縣、鄉、鎮道,    ,    ,4,安非他命,0
66,毒品,1070327,新竹縣尖石鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
67,毒品,1070427,新竹縣新豐鄉,公寓(三至五層建築物),    ,    ,1,安非他命,13.32
68,毒品,1070429,新竹縣竹北市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.3
68,毒品,1070429,新竹縣竹北市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.2
69,毒品,1061224,新竹市香山區,公路(省、縣、鄉、鎮道,    ,騎樓(走廊),1,海洛因,0
70,毒品,1061215,台北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,4-甲基甲基卡西酮(喵喵),0
71,毒品,1070404,台中市沙鹿區,出租公寓（套房）,    ,    ,1,安非他命,0
72,毒品,1070103,台中市沙鹿區,普通住宅(一、二層樓),    ,    ,4,K(愷)他命(含液態),66.1
73,毒品,1070420,屏東縣屏東市,旅社飯店客棧汽車旅館,    ,    ,1,安非他命,0.5
74,毒品,1070110,屏東縣屏東市,透天厝,    ,房間（起居室）,1,安非他命,0
75,毒品,1061031,屏東縣麟洛鄉,透天厝,    ,房間（起居室）,1,海洛因,0
75,毒品,1061031,屏東縣麟洛鄉,透天厝,    ,房間（起居室）,1,安非他命,0
76,毒品,1070201,花蓮縣吉安鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
77,毒品,1070214,台南市六甲區,透天厝,    ,    ,1,甲基安非他命,0
78,毒品,1061225,屏東縣屏東市,透天厝,    ,房間（起居室）,1,安非他命,0
79,毒品,1070128,屏東縣萬丹鄉,透天厝,    ,房間（起居室）,1,安非他命,0
80,毒品,1070117,屏東縣三地門鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
81,毒品,1070301,新竹縣芎林鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
82,毒品,1070301,新竹縣芎林鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
83,毒品,1070421,台南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,卡西酮,451.8
83,毒品,1070421,台南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),0
84,毒品,1070101,台南市永康區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
85,毒品,1061123,台南市永康區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
86,毒品,1070424,台南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.7
87,毒品,1070301,台北市文山區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
88,毒品,1070115,新北市新店區,公寓(三至五層建築物),    ,    ,1,安非他命,0
89,毒品,1070311,新北市新店區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
90,毒品,1061104,新北市新店區,公寓(三至五層建築物),    ,    ,2,海洛因,0
90,毒品,1061104,新北市新店區,公寓(三至五層建築物),    ,    ,2,安非他命,0
91,毒品,1070304,新北市新店區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
92,毒品,1070422,新竹縣芎林鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,2.17
93,毒品,1070130,台南市永康區,大廈(六層以上建築物),    ,    ,1,海洛因,0
93,毒品,1070130,台南市永康區,大廈(六層以上建築物),    ,    ,1,安非他命,0
94,毒品,1070411,新北市新店區,集合住宅,    ,地下室停車場,1,安非他命,0.5
95,毒品,1070220,新竹市東區,透天厝,    ,    ,1,安非他命,0
96,毒品,1061008,新北市金山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
97,毒品,1070409,新北市板橋區,旅社飯店客棧汽車旅館,    ,    ,1,安非他命,8.47
97,毒品,1070409,新北市板橋區,旅社飯店客棧汽車旅館,    ,    ,1,安非他命,3.15
98,毒品,1070403,高雄市三民區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.51
98,毒品,1070403,高雄市三民區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.27
98,毒品,1070403,高雄市三民區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.29
99,毒品,1061225,高雄市三民區,普通住宅(一、二層樓),    ,    ,2,甲基安非他命,0.4
100,毒品,1070201,高雄市三民區,透天厝,    ,    ,1,安非他命,0
101,毒品,1070115,新北市板橋區,普通住宅(一、二層樓),    ,    ,1,海洛因,2.23
102,毒品,1070413,屏東縣東港鎮,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,0.01
103,毒品,1070315,台中市大安區,普通住宅(一、二層樓),    ,    ,2,安非他命,0
103,毒品,1070315,台中市大安區,普通住宅(一、二層樓),    ,    ,2,安非他命,0
104,毒品,1070417,台南市六甲區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
104,毒品,1070417,台南市六甲區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
105,毒品,1070316,高雄市旗山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
106,毒品,1070316,高雄市旗山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
107,毒品,1070314,台南市南區,公寓(三至五層建築物),    ,    ,1,安非他命,0
108,毒品,1070402,台南市南區,透天厝,    ,    ,1,安非他命,0
109,毒品,1070228,新北市泰山區,大廈(六層以上建築物),    ,    ,1,安非他命,0
110,毒品,1070418,新北市泰山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,7.34
111,毒品,1060918,屏東縣新埤鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
112,毒品,1070331,花蓮縣新城鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
113,毒品,1070418,新北市泰山區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.22
114,毒品,1070418,新北市林口區,商店行號,    ,電腦網路,2,FM2,0.01
115,毒品,1060531,雲林縣褒忠鄉,產業道路,    ,    ,1,海洛因,0
115,毒品,1060531,雲林縣褒忠鄉,產業道路,    ,    ,1,安非他命,0
116,毒品,1070101,雲林縣虎尾鎮,產業道路,    ,    ,1,安非他命,0
117,毒品,1070105,雲林縣虎尾鎮,普通住宅(一、二層樓),    ,    ,1,海洛因,0
117,毒品,1070105,雲林縣虎尾鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
118,毒品,1061215,雲林縣虎尾鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
119,毒品,1070208,彰化縣二林鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
120,毒品,1070206,高雄市苓雅區,便利商店,    ,    ,1,海洛因,0
120,毒品,1070206,高雄市苓雅區,便利商店,    ,    ,1,安非他命,0
121,毒品,1070423,高雄市苓雅區,公路(省、縣、鄉、鎮道,    ,    ,1,MDMA（快樂丸）,144.15
121,毒品,1070423,高雄市苓雅區,公路(省、縣、鄉、鎮道,    ,    ,1,MDMA（快樂丸）,10.6
121,毒品,1070423,高雄市苓雅區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),8.75
122,毒品,1070417,高雄市苓雅區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.28
123,毒品,1070421,高雄市苓雅區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.31
124,毒品,1070425,雲林縣斗南鎮,普通住宅(一、二層樓),    ,    ,1,海洛因,0
125,毒品,1070208,苗栗縣頭份市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
126,毒品,1070422,苗栗縣頭份市,普通住宅(一、二層樓),    ,    ,1,安非他命,6.42
127,毒品,1070328,台中市大肚區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
128,毒品,1070213,桃園市大園區,機場,    ,    ,2,K(愷)他命(含液態),6082
129,毒品,1070316,新北市土城區,公寓(三至五層建築物),    ,    ,1,安非他命,0
130,毒品,1070226,新北市土城區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
131,毒品,1070426,新北市土城區,大廈(六層以上建築物),    ,    ,1,海洛因,0.1
132,毒品,1070427,新北市土城區,汽車旅館,    ,    ,2,安非他命,0.9
133,毒品,1070315,新北市土城區,公寓(三至五層建築物),    ,    ,1,安非他命,0
134,毒品,1070205,台中市中區,公路(省、縣、鄉、鎮道,    ,    ,1,苯基2-1-?咯烷基-1-戊酮-Alpha-PVP,10.5
135,毒品,1070415,台中市中區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.1
136,毒品,1070409,高雄市橋頭區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.54
137,毒品,1070408,高雄市岡山區,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,0.46
137,毒品,1070408,高雄市岡山區,公路(省、縣、鄉、鎮道,    ,    ,2,MDMA（快樂丸）,0.42
138,毒品,1070417,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,2.48
138,毒品,1070417,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.4
139,毒品,1070314,宜蘭縣壯圍鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
140,毒品,1050401,宜蘭縣頭城鎮,空地(公、私用地),    ,    ,1,安非他命,0
141,毒品,1061223,桃園市中壢區,網路咖啡館(店),    ,    ,1,安非他命,0
142,毒品,1070412,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,1.93
143,毒品,1070301,宜蘭縣礁溪鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
144,毒品,1070131,彰化縣鹿港鎮,電子遊藝場(含電動玩具),    ,    ,1,安非他命,0
145,毒品,1070416,桃園市蘆竹區,旅社飯店客棧汽車旅館,    ,    ,1,海洛因,0
145,毒品,1070416,桃園市蘆竹區,旅社飯店客棧汽車旅館,    ,    ,1,安非他命,0
146,毒品,1070104,彰化縣秀水鄉,透天厝,    ,    ,1,安非他命,0
146,毒品,1070104,彰化縣秀水鄉,透天厝,    ,    ,1,甲基安非他命,0
147,毒品,1070311,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,停車場,1,安非他命,0
148,毒品,1070422,桃園市蘆竹區,旅社飯店客棧汽車旅館,    ,    ,1,海洛因,6.47
148,毒品,1070422,桃園市蘆竹區,旅社飯店客棧汽車旅館,    ,    ,1,安非他命,0
149,毒品,1070416,桃園市蘆竹區,大廈(六層以上建築物),    ,    ,2,海洛因,0.3
149,毒品,1070416,桃園市蘆竹區,大廈(六層以上建築物),    ,    ,2,安非他命,1.06
150,毒品,1070113,彰化縣鹿港鎮,透天厝,    ,    ,1,海洛因,0
151,毒品,1070128,彰化縣秀水鄉,透天厝,    ,    ,1,安非他命,0
152,毒品,1070407,高雄市岡山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.6
153,毒品,1070403,高雄市燕巢區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,1.92
153,毒品,1070403,高雄市燕巢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.96
154,毒品,1070203,高雄市岡山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
155,毒品,1060210,高雄市梓官區,便利商店,    ,    ,2,安非他命,0
156,毒品,1070421,台北市中正區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻,1.2
157,毒品,1070226,苗栗縣銅鑼鄉,公路(省、縣、鄉、鎮道,    ,    ,4,安非他命,0
158,毒品,1070401,新北市石門區,公寓(三至五層建築物),    ,    ,1,安非他命,5.21
159,毒品,1070403,台北市中山區,鐵皮屋,    ,    ,1,安非他命,0.01
160,毒品,1070428,花蓮縣玉里鎮,普通住宅(一、二層樓),    ,    ,1,海洛因,1.1
161,毒品,1070418,宜蘭縣冬山鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
162,毒品,1070317,宜蘭縣羅東鎮,旅社飯店客棧汽車旅館,    ,    ,1,甲基安非他命,0
163,毒品,1070417,宜蘭縣五結鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0.96
164,毒品,1070212,宜蘭縣羅東鎮,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
165,毒品,1070418,新北市永和區,旅社飯店客棧汽車旅館,    ,    ,1,安非他命,0
166,毒品,1070419,新北市永和區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.48
167,毒品,1070402,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.6
168,毒品,1070401,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
169,毒品,1070319,高雄市旗山區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
170,毒品,1070419,基隆市安樂區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,甲基安非他命,0.6
171,毒品,1070425,屏東縣鹽埔鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0.46
172,毒品,1070215,花蓮縣新城鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
173,毒品,1070228,花蓮縣新城鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
174,毒品,1070423,新北市新莊區,公寓(三至五層建築物),    ,    ,1,安非他命,0
175,毒品,1070327,新北市新莊區,普通住宅(一、二層樓),    ,    ,1,海洛因,0.01
176,毒品,1070223,新北市瑞芳區,公路(省、縣、鄉、鎮道,    ,公廁,1,安非他命,0
177,毒品,1070404,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
177,毒品,1070404,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
178,毒品,1070208,新北市瑞芳區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
178,毒品,1070208,新北市瑞芳區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
179,毒品,1070404,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
180,毒品,1070404,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
181,毒品,1070404,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,MDMA（快樂丸）,0.36
182,毒品,1070409,桃園市桃園區,公寓(三至五層建築物),    ,    ,1,安非他命,0.4
183,毒品,1070404,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.18
184,毒品,1070429,台南市北區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.4
184,毒品,1070429,台南市北區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.3
185,毒品,1070423,台南市北區,旅社飯店客棧汽車旅館,    ,    ,1,海洛因,0.39
186,毒品,1070429,台南市北區,其他交通場所,    ,    ,1,MDMA（快樂丸）,28.5
187,毒品,1061002,屏東縣車城鄉,寺廟、道觀、佛堂、神,    ,    ,1,甲基安非他命,0
188,毒品,1070411,苗栗縣頭份市,公路(省、縣、鄉、鎮道,    ,停車場,1,K(愷)他命(含液態),0.52
189,毒品,1070328,南投縣南投市,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
190,毒品,1070413,南投縣南投市,普通住宅(一、二層樓),    ,    ,2,海洛因,0
191,毒品,1070414,南投縣南投市,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,1.5
192,毒品,1060731,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,0.54
193,毒品,1070419,新北市三重區,公寓(三至五層建築物),    ,    ,2,甲基安非他命,13.52
194,毒品,1061226,南投縣名間鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
195,毒品,1070326,南投縣名間鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
195,毒品,1070326,南投縣名間鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
196,毒品,1070324,新北市三重區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
197,毒品,1070422,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
198,毒品,1070422,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.89
199,毒品,1070421,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,8
200,毒品,1070315,花蓮縣花蓮市,商店行號,    ,    ,1,安非他命,0
201,毒品,1070315,花蓮縣花蓮市,透天厝,    ,    ,1,嗎啡,0
201,毒品,1070315,花蓮縣花蓮市,透天厝,    ,    ,1,安非他命,0
202,毒品,1070422,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.83
203,毒品,1070422,新北市三重區,公寓(三至五層建築物),    ,樓梯間,1,海洛因,0.66
203,毒品,1070422,新北市三重區,公寓(三至五層建築物),    ,樓梯間,1,安非他命,1.21
204,毒品,1070421,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
205,毒品,1070421,新北市三重區,公寓(三至五層建築物),    ,    ,1,海洛因,0.98
206,毒品,1070301,高雄市大寮區,普通住宅(一、二層樓),    ,    ,1,嗎啡,0
207,毒品,1070301,高雄市大寮區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,1.45
208,毒品,1070412,台北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,MDMA（快樂丸）,43.22
209,毒品,1070126,台北市中山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.01
210,毒品,1070407,台北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,MDMA（快樂丸）,0.99
211,毒品,1070116,台北市中山區,普通住宅(一、二層樓),    ,    ,1,嗎啡,0.01
212,毒品,1070302,台北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.01
213,毒品,1070405,台北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,MDMA（快樂丸）,10.12
214,毒品,1070420,新北市三重區,旅社飯店客棧汽車旅館,    ,    ,1,甲基安非他命,1.23
215,毒品,1070123,新北市五股區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
215,毒品,1070123,新北市五股區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
216,毒品,1070416,新北市五股區,普通住宅(一、二層樓),    ,    ,2,海洛因,0.98
217,毒品,1070305,新北市五股區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
218,毒品,1070407,屏東縣屏東市,透天厝,    ,    ,1,安非他命,0
219,毒品,1061220,屏東縣屏東市,透天厝,    ,    ,1,安非他命,0
220,毒品,1070110,新北市林口區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
221,毒品,1060601,新北市板橋區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
222,毒品,1070225,高雄市大社區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
223,毒品,1050804,新北市樹林區,汽車旅館,    ,    ,1,K(愷)他命(含液態),0
224,毒品,1070116,新北市樹林區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
224,毒品,1070116,新北市樹林區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
225,毒品,1070417,台中市南區,大廈(六層以上建築物),    ,    ,1,K(愷)他命(含液態),21.16
226,毒品,1070413,高雄市三民區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,15.66
227,毒品,1070402,基隆市仁愛區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,1.55
227,毒品,1070402,基隆市仁愛區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.55
228,毒品,1070407,桃園市平鎮區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,5.22
229,毒品,1061001,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,嗎啡,0
230,毒品,1061026,屏東縣枋寮鄉,水塘(池塘、水庫),    ,    ,1,嗎啡,0
231,毒品,1060804,屏東縣萬巒鄉,市場(含夜市),    ,公廁,1,海洛因,0
