no,type,oc_dt,oc_addr,oc_p1,oc_p2,oc_p3,proc_no,kind,weight_g
18,毒品,1050708,桃園市八德區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.02
19,毒品,1050706,桃園市八德區,公寓(三至五層建築物),    ,    ,1,安非他命,18.6
20,毒品,1050525,桃園市八德區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
21,毒品,1050709,桃園市八德區,汽車旅館,    ,包廂(或區隔),1,K(愷)他命(含液態),0.01
22,毒品,1050606,屏東縣長治鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
23,毒品,1050520,屏東縣屏東市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
24,毒品,1050610,屏東縣屏東市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
25,毒品,1050610,屏東縣屏東市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
26,毒品,1050603,台中市豐原區,普通住宅(一、二層樓),    ,    ,1,海洛因,0.1
26,毒品,1050603,台中市豐原區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.1
27,毒品,1050721,宜蘭縣宜蘭市,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,1.15
28,毒品,1050519,台中市北屯區,大廈(六層以上建築物),    ,    ,1,安非他命,0
29,毒品,1050727,台中市北屯區,公寓(三至五層建築物),    ,    ,1,安非他命,0
30,毒品,1050717,台北市萬華區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,海洛因,0
31,毒品,1050718,台北市萬華區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,安非他命,0.44
32,毒品,1050704,南投縣竹山鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
33,毒品,1050703,南投縣鹿谷鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
34,毒品,1050701,新北市三芝區,普通住宅(一、二層樓),    ,    ,1,MDMA（快樂丸）,1
35,毒品,1050601,基隆市中正區,公寓(三至五層建築物),    ,    ,1,安非他命,0
36,毒品,1050708,雲林縣元長鄉,產業道路,    ,    ,1,安非他命,1.8
37,毒品,1050718,新北市土城區,公寓(三至五層建築物),    ,    ,2,安非他命,0
38,毒品,1050610,新北市土城區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
38,毒品,1050610,新北市土城區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
39,毒品,1050702,基隆市中正區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.87
40,毒品,1050716,新北市五股區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.6
41,毒品,1050429,花蓮縣花蓮市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
42,毒品,1050704,台北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.32
43,毒品,1050306,彰化縣福興鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
44,毒品,1050729,南投縣南投市,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.2
44,毒品,1050729,南投縣南投市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.82
45,毒品,1050415,嘉義縣六腳鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
46,毒品,1050709,台南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.45
47,毒品,1050704,高雄市三民區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.7
48,毒品,1050616,基隆市中正區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
48,毒品,1050616,基隆市中正區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
49,毒品,1050619,基隆市中正區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
50,毒品,1050430,基隆市信義區,公寓(三至五層建築物),    ,    ,1,安非他命,0
50,毒品,1050430,基隆市信義區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
51,毒品,1050727,新北市土城區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,4.68
52,毒品,1050707,雲林縣土庫鎮,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
53,毒品,1050613,花蓮縣秀林鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
54,毒品,1050722,花蓮縣秀林鄉,河(中)海(堤)邊,    ,    ,1,安非他命,0.45
54,毒品,1050722,花蓮縣秀林鄉,河(中)海(堤)邊,    ,    ,1,安非他命,0.54
55,毒品,1050218,花蓮縣秀林鄉,河(中)海(堤)邊,    ,    ,1,海洛因,0
55,毒品,1050218,花蓮縣秀林鄉,河(中)海(堤)邊,    ,    ,1,安非他命,0
56,毒品,1050726,新北市土城區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.3
57,毒品,1050701,新北市五股區,普通住宅(一、二層樓),    ,    ,1,鴉片(阿片),0
58,毒品,1050415,新北市蘆洲區,公寓(三至五層建築物),    ,    ,1,安非他命,0
59,毒品,1050531,花蓮縣玉里鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
60,毒品,1050614,花蓮縣玉里鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
61,毒品,1050518,花蓮縣玉里鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
62,毒品,1050418,花蓮縣玉里鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
63,毒品,1050605,新北市蘆洲區,公寓(三至五層建築物),    ,    ,1,安非他命,0
64,毒品,1050728,新北市五股區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.48
65,毒品,1050727,新北市新莊區,公園,    ,    ,1,安非他命,0.7
66,毒品,1050414,基隆市七堵區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
66,毒品,1050414,基隆市七堵區,普通住宅(一、二層樓),    ,    ,1,嗎啡,0
67,毒品,1050608,花蓮縣吉安鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
68,毒品,1050715,新北市汐止區,汽車旅館,    ,    ,1,安非他命,0.2
69,毒品,1050601,新北市汐止區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
70,毒品,1040801,嘉義縣東石鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
71,毒品,1050416,嘉義縣東石鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
72,毒品,1050511,嘉義縣六腳鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
73,毒品,1050523,嘉義縣東石鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
74,毒品,1050713,新北市新店區,普通住宅(一、二層樓),    ,    ,1,安非他命,17.95
75,毒品,1050516,嘉義縣東石鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
76,毒品,1050512,嘉義縣六腳鄉,產業道路,    ,    ,1,安非他命,0
77,毒品,1050403,嘉義縣東石鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
78,毒品,1050307,嘉義縣東石鄉,農家住宅,    ,    ,1,安非他命,0
79,毒品,1050714,新北市新店區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.05
80,毒品,1050513,彰化縣埤頭鄉,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
81,毒品,1050601,彰化縣田尾鄉,透天厝,    ,房間（起居室）,1,安非他命,0
82,毒品,1050514,彰化縣溪州鄉,農家住宅,    ,房間（起居室）,1,安非他命,0
83,毒品,1050425,彰化縣埤頭鄉,集合住宅,    ,房間（起居室）,1,安非他命,0
84,毒品,1050410,彰化縣埤頭鄉,透天厝,    ,房間（起居室）,1,安非他命,0
85,毒品,1050602,台中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
85,毒品,1050602,台中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
86,毒品,1050305,台中市西屯區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
87,毒品,1050704,屏東縣內埔鄉,商店行號,    ,    ,1,MDMA（快樂丸）,14
87,毒品,1050704,屏東縣內埔鄉,商店行號,    ,    ,1,4-甲基甲基卡西酮(喵喵),74.49
87,毒品,1050704,屏東縣內埔鄉,商店行號,    ,    ,1,K(愷)他命(含液態),14.08
88,毒品,1050705,新北市土城區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,K(愷)他命(含液態),1.8
88,毒品,1050705,新北市土城區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,FM2,0.2
89,毒品,1050716,花蓮縣新城鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0.25
90,毒品,1050330,新北市土城區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,K(愷)他命(含液態),0
91,毒品,1050704,新北市三峽區,出租公寓（套房）,    ,    ,2,海洛因,3
91,毒品,1050704,新北市三峽區,出租公寓（套房）,    ,    ,2,安非他命,4.04
92,毒品,1050703,新北市三重區,其他交通場所,    ,    ,1,甲基安非他命,123.1
93,毒品,1050418,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
94,毒品,1050706,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
95,毒品,1050704,新北市三峽區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,海洛因,2.12
96,毒品,1050704,新北市三峽區,獨立專門停車塔(場),    ,    ,1,海洛因,0.45
96,毒品,1050704,新北市三峽區,獨立專門停車塔(場),    ,    ,1,安非他命,1.38
97,毒品,1050501,新竹市北區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
98,毒品,1050520,花蓮縣新城鄉,透天厝,    ,    ,1,安非他命,0
99,毒品,1050503,花蓮縣新城鄉,商店行號,    ,    ,1,安非他命,0
100,毒品,1050624,台北市中正區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
101,毒品,1050704,花蓮縣新城鄉,普通住宅(一、二層樓),    ,    ,2,安非他命,0.12
102,毒品,1050225,花蓮縣新城鄉,路邊食攤,    ,    ,1,海洛因,0
102,毒品,1050225,花蓮縣新城鄉,路邊食攤,    ,    ,1,安非他命,0
103,毒品,1050523,花蓮縣花蓮市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
104,毒品,1050513,台北市中山區,公寓(三至五層建築物),    ,    ,1,安非他命,0
105,毒品,1050705,台北市中山區,普通住宅(一、二層樓),    ,    ,1,MDMA（快樂丸）,0.01
106,毒品,1050703,台北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.01
107,毒品,1050621,桃園市桃園區,醫療院所(門診中心),    ,    ,1,海洛因,0
108,毒品,1050613,桃園市桃園區,運動場所,    ,停車場,1,海洛因,0
109,毒品,1050716,桃園市桃園區,大廈(六層以上建築物),    ,    ,1,海洛因,1.59
109,毒品,1050716,桃園市桃園區,大廈(六層以上建築物),    ,    ,1,安非他命,0.54
110,毒品,1050414,宜蘭縣礁溪鄉,普通住宅(一、二層樓),    ,    ,10,海洛因,0
110,毒品,1050414,宜蘭縣礁溪鄉,普通住宅(一、二層樓),    ,    ,10,安非他命,0
111,毒品,1050617,桃園市桃園區,公寓(三至五層建築物),    ,    ,1,海洛因,0
112,毒品,1050724,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,MDMA（快樂丸）,245.16
112,毒品,1050724,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),50
113,毒品,1050620,桃園市桃園區,公寓(三至五層建築物),    ,    ,1,安非他命,0
114,毒品,1050724,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
115,毒品,1050722,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
116,毒品,1050715,桃園市桃園區,普通住宅(一、二層樓),    ,    ,1,K(愷)他命(含液態),5.87
116,毒品,1050715,桃園市桃園區,普通住宅(一、二層樓),    ,    ,1,K(愷)他命(含液態),378.41
117,毒品,1050715,桃園市桃園區,大廈(六層以上建築物),    ,    ,1,海洛因,0
118,毒品,1050722,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
119,毒品,1050703,新北市中和區,公寓(三至五層建築物),    ,    ,1,安非他命,0
120,毒品,1050715,桃園市桃園區,大廈(六層以上建築物),    ,    ,1,海洛因,0
121,毒品,1050520,宜蘭縣三星鄉,別墅(獨立式),    ,    ,1,K(愷)他命(含液態),0
122,毒品,1050701,新北市三峽區,便利商店,    ,公廁,2,安非他命,1
123,毒品,1050704,新北市土城區,公寓(三至五層建築物),    ,    ,2,甲基安非他命,3.86
123,毒品,1050704,新北市土城區,公寓(三至五層建築物),    ,    ,2,甲基安非他命,17
124,毒品,1050502,嘉義市西區,電子遊藝場(含電動玩具),    ,    ,1,安非他命,0
125,毒品,1050407,嘉義市西區,公路(省、縣、鄉、鎮道,    ,    ,2,K(愷)他命(含液態),0
126,毒品,1050612,基隆市仁愛區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
127,毒品,1050515,新北市汐止區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
128,毒品,1050706,南投縣南投市,普通住宅(一、二層樓),    ,    ,1,海洛因,0
129,毒品,1050705,嘉義市西區,大廈(六層以上建築物),    ,    ,1,安非他命,1
130,毒品,1050518,嘉義市西區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
131,毒品,1050623,新北市土城區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
132,毒品,1050721,新北市土城區,大廈(六層以上建築物),    ,    ,1,安非他命,0.3
133,毒品,1050109,台北市文山區,公路(省、縣、鄉、鎮道,    ,    ,1,MDMA（快樂丸）,0
133,毒品,1050109,台北市文山區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),0
134,毒品,1050705,雲林縣土庫鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0.45
135,毒品,1050705,雲林縣元長鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
136,毒品,1050705,雲林縣褒忠鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
137,毒品,1050430,雲林縣虎尾鎮,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
137,毒品,1050430,雲林縣虎尾鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
138,毒品,1050426,台南市安南區,透天厝,    ,    ,1,海洛因,0
138,毒品,1050426,台南市安南區,透天厝,    ,    ,1,安非他命,0
139,毒品,1050715,台北市南港區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,3.6
140,毒品,1050713,台北市南港區,公寓(三至五層建築物),    ,    ,1,安非他命,0
141,毒品,1050712,新北市五股區,大廈(六層以上建築物),    ,    ,1,海洛因,0.01
142,毒品,1050709,新北市五股區,公寓(三至五層建築物),    ,    ,1,安非他命,0
143,毒品,1050714,南投縣草屯鎮,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.88
144,毒品,1050521,南投縣草屯鎮,透天厝,    ,    ,1,安非他命,0
145,毒品,1050505,嘉義市東區,運動場所,    ,    ,1,安非他命,0
146,毒品,1050605,嘉義市東區,網路咖啡館(店),    ,廁所（非公廁）,1,安非他命,0
147,毒品,1050517,嘉義市東區,普通住宅(一、二層樓),    ,房間（起居室）,1,海洛因,0
148,毒品,1050217,嘉義市東區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,0
149,毒品,1050705,嘉義市東區,普通住宅(一、二層樓),    ,房間（起居室）,1,海洛因,17.22
150,毒品,1050704,南投縣鹿谷鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0.01
151,毒品,1050704,南投縣竹山鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0.01
152,毒品,1050704,南投縣竹山鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0.01
153,毒品,1050603,基隆市仁愛區,公寓(三至五層建築物),    ,    ,1,安非他命,0
153,毒品,1050603,基隆市仁愛區,公寓(三至五層建築物),    ,    ,1,嗎啡,0
154,毒品,1050701,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
155,毒品,1050701,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
156,毒品,1050502,新北市三重區,大廈(六層以上建築物),    ,    ,1,MDMA（快樂丸）,0
157,毒品,1050713,新北市板橋區,旅社飯店客棧汽車旅館,    ,    ,2,安非他命,2.64
158,毒品,1050704,桃園市平鎮區,普通住宅(一、二層樓),    ,    ,2,海洛因,16.56
158,毒品,1050704,桃園市平鎮區,普通住宅(一、二層樓),    ,    ,2,FM2,0.71
158,毒品,1050704,桃園市平鎮區,普通住宅(一、二層樓),    ,    ,2,MDMA（快樂丸）,136.36
158,毒品,1050704,桃園市平鎮區,普通住宅(一、二層樓),    ,    ,2,MDMA（快樂丸）,56.18
159,毒品,1050215,雲林縣斗六市,汽車旅館,    ,    ,1,安非他命,0
160,毒品,1050714,花蓮縣新城鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0.4
161,毒品,1030806,新北市土城區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1
162,毒品,1050704,新北市土城區,大廈(六層以上建築物),    ,    ,2,安非他命,0
163,毒品,1050701,新北市土城區,大廈(六層以上建築物),    ,    ,1,安非他命,0
164,毒品,1050714,雲林縣斗六市,公路(省、縣、鄉、鎮道,    ,汽車上,1,安非他命,0
165,毒品,1050712,雲林縣斗六市,便利商店,    ,門口(出入口),1,安非他命,0
166,毒品,1050706,宜蘭縣宜蘭市,普通住宅(一、二層樓),    ,    ,3,K(愷)他命(含液態),0.29
166,毒品,1050706,宜蘭縣宜蘭市,普通住宅(一、二層樓),    ,    ,3,氯甲基卡西酮CMC,176.96
167,毒品,1050512,宜蘭縣宜蘭市,河(中)海(堤)邊,    ,街道馬路,1,K(愷)他命(含液態),0
168,毒品,1050529,宜蘭縣宜蘭市,普通住宅(一、二層樓),    ,房間（起居室）,1,安非他命,0
169,毒品,1050705,新北市三重區,大廈(六層以上建築物),    ,    ,1,安非他命,6.38
170,毒品,1050705,新北市三重區,公寓(三至五層建築物),    ,    ,3,海洛因,1.35
170,毒品,1050705,新北市三重區,公寓(三至五層建築物),    ,    ,3,安非他命,3.16
170,毒品,1050705,新北市三重區,公寓(三至五層建築物),    ,    ,3,大麻,0.56
171,毒品,1050601,新北市三重區,公寓(三至五層建築物),    ,    ,1,安非他命,0
172,毒品,1050705,新北市三重區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0.9
173,毒品,1050425,新北市三峽區,大廈(六層以上建築物),    ,    ,2,安非他命,0
174,毒品,1050706,新北市三重區,旅社飯店客棧汽車旅館,    ,    ,1,甲基安非他命,0.2
175,毒品,1050706,新北市三重區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
176,毒品,1041117,新北市三峽區,大廈(六層以上建築物),獨立專門停車塔(場),    ,1,甲基安非他命,0
177,毒品,1050515,新北市三重區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
178,毒品,1050705,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.19
179,毒品,1050509,新北市汐止區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
180,毒品,1050711,彰化縣芳苑鄉,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,海洛因,3.4
180,毒品,1050711,彰化縣芳苑鄉,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,安非他命,2.16
181,毒品,1050712,彰化縣芳苑鄉,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.81
181,毒品,1050712,彰化縣芳苑鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
182,毒品,1050522,台中市大肚區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
183,毒品,1050208,台中市龍井區,普通住宅(一、二層樓),    ,    ,1,海洛因,0.11
183,毒品,1050208,台中市龍井區,普通住宅(一、二層樓),    ,    ,1,海洛因,0.14
183,毒品,1050208,台中市龍井區,普通住宅(一、二層樓),    ,    ,1,海洛因,0.79
183,毒品,1050208,台中市龍井區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
184,毒品,1050702,台中市烏日區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
185,毒品,1050707,彰化縣埤頭鄉,透天厝,    ,客廳,1,海洛因,5.26
185,毒品,1050707,彰化縣埤頭鄉,透天厝,    ,客廳,1,安非他命,7.24
186,毒品,1050712,台北市信義區,普通住宅(一、二層樓),    ,    ,1,海洛因,0.3
187,毒品,1050525,高雄市鳳山區,公寓(三至五層建築物),    ,    ,1,安非他命,0
188,毒品,1050501,台北市信義區,公園,    ,其他共同附屬場所,1,安非他命,0
189,毒品,1050610,台北市信義區,公寓(三至五層建築物),    ,    ,1,安非他命,1.5
190,毒品,1050724,南投縣魚池鄉,普通住宅(一、二層樓),    ,    ,2,海洛因,31.5
190,毒品,1050724,南投縣魚池鄉,普通住宅(一、二層樓),    ,    ,2,安非他命,2.95
190,毒品,1050724,南投縣魚池鄉,普通住宅(一、二層樓),    ,    ,2,海洛因,10.24
191,毒品,1050406,台北市信義區,公寓(三至五層建築物),    ,    ,1,安非他命,0
192,毒品,1050331,高雄市左營區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
192,毒品,1050331,高雄市左營區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
193,毒品,1050705,花蓮縣吉安鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
193,毒品,1050705,花蓮縣吉安鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
194,毒品,1050614,台南市玉井區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
195,毒品,1050325,屏東縣恆春鎮,公寓(三至五層建築物),    ,    ,5,安非他命,5
195,毒品,1050325,屏東縣恆春鎮,公寓(三至五層建築物),    ,    ,5,安非他命,1.05
195,毒品,1050325,屏東縣恆春鎮,公寓(三至五層建築物),    ,    ,5,安非他命,3.75
196,毒品,1050704,屏東縣恆春鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
197,毒品,1050706,高雄市六龜區,空地(公、私用地),    ,    ,1,安非他命,0
198,毒品,1050706,高雄市六龜區,工地、工寮,    ,    ,1,安非他命,1.2
199,毒品,1050718,新竹縣關西鎮,高速公路,    ,    ,1,K(愷)他命(含液態),82.35
200,毒品,1050715,高雄市鳳山區,汽車旅館,    ,    ,5,K(愷)他命(含液態),1.49
201,毒品,1050721,台中市后里區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
202,毒品,1050721,台北市大同區,車站(捷運、高鐵、臺鐵車站除外),    ,    ,1,安非他命,1.48
203,毒品,1050721,台北市大同區,車站(捷運、高鐵、臺鐵車站除外),    ,    ,1,安非他命,1.3
204,毒品,1050511,高雄市前金區,公寓(三至五層建築物),    ,    ,1,安非他命,0
205,毒品,1050521,高雄市前金區,普通住宅(一、二層樓),    ,    ,3,安非他命,0
206,毒品,1050706,高雄市前金區,公路(省、縣、鄉、鎮道,    ,    ,1,MDMA（快樂丸）,18.24
207,毒品,1050508,高雄市新興區,旅社飯店客棧汽車旅館,    ,房間（起居室）,1,安非他命,0
208,毒品,1050625,台中市新社區,農家住宅,    ,    ,1,安非他命,0
209,毒品,1050726,高雄市前金區,大廈(六層以上建築物),    ,    ,2,MDMA（快樂丸）,10
209,毒品,1050726,高雄市前金區,大廈(六層以上建築物),    ,    ,2,K(愷)他命(含液態),30
210,毒品,1050614,新北市板橋區,公寓(三至五層建築物),    ,    ,1,安非他命,0
210,毒品,1050614,新北市板橋區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
211,毒品,1050613,高雄市三民區,其他,    ,    ,1,海洛因,0
212,毒品,1050713,新北市板橋區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
213,毒品,1050714,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,18.15
214,毒品,1050611,新北市板橋區,公寓(三至五層建築物),    ,    ,1,安非他命,0
215,毒品,1050730,新北市中和區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,14.38
216,毒品,1050503,新北市中和區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
217,毒品,1050729,新北市中和區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
218,毒品,1050729,新北市中和區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.23
219,毒品,1050704,高雄市鳳山區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
219,毒品,1050704,高雄市鳳山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
220,毒品,1050705,台中市西屯區,大廈(六層以上建築物),    ,    ,1,MDMA（快樂丸）,0.1
221,毒品,1050615,宜蘭縣蘇澳鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
222,毒品,1050731,台中市清水區,汽車旅館,    ,    ,2,海洛因,0.15
222,毒品,1050731,台中市清水區,汽車旅館,    ,    ,2,安非他命,0.25
223,毒品,1050729,雲林縣麥寮鄉,產業道路,    ,    ,1,安非他命,0.13
224,毒品,1050605,雲林縣四湖鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
225,毒品,1050526,台中市沙鹿區,一般餐廳、飲食店,    ,    ,1,海洛因,0
225,毒品,1050526,台中市沙鹿區,一般餐廳、飲食店,    ,    ,1,安非他命,0
226,毒品,1050515,雲林縣東勢鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
227,毒品,1050721,台中市烏日區,商店行號,    ,    ,1,安非他命,3.71
228,毒品,1050531,雲林縣東勢鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
229,毒品,1050714,台中市中區,公路(省、縣、鄉、鎮道,UThome聊天室,電腦網路,1,安非他命,0.8
230,毒品,1050207,嘉義市西區,電子遊藝場(含電動玩具),    ,    ,1,安非他命,0
231,毒品,1050719,嘉義市西區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,MDMA（快樂丸）,296
