no,type,oc_dt,oc_addr,oc_p1,oc_p2,oc_p3,proc_no,kind,weight_g
50,毒品,1070131,台北市北投區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,0.5
50,毒品,1070131,台北市北投區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.8
51,毒品,1061116,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,K(愷)他命(含液態),0
52,毒品,1070101,桃園市桃園區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0.4
53,毒品,1061007,高雄市苓雅區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
54,毒品,1061226,花蓮縣鳳林鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
55,毒品,1060923,彰化縣和美鎮,墓地,    ,    ,1,安非他命,0
55,毒品,1060923,彰化縣和美鎮,墓地,    ,    ,1,海洛因,0
56,毒品,1061221,桃園市桃園區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0.63
57,毒品,1070102,桃園市桃園區,大廈(六層以上建築物),    ,    ,1,安非他命,33.58
58,毒品,1070101,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.95
59,毒品,1070105,台南市新營區,汽車旅館,    ,    ,1,海洛因,6.17
59,毒品,1070105,台南市新營區,汽車旅館,    ,    ,1,甲基安非他命,1.74
60,毒品,1070111,高雄市小港區,透天厝,    ,    ,1,安非他命,0
61,毒品,1061021,高雄市小港區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
62,毒品,1061130,高雄市小港區,大廈(六層以上建築物),    ,    ,1,鴉片(阿片),0
63,毒品,1061211,高雄市小港區,透天厝,    ,    ,1,安非他命,0
63,毒品,1061211,高雄市小港區,透天厝,    ,    ,1,鴉片(阿片),0
64,毒品,1061130,台南市佳里區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
65,毒品,1061117,台南市七股區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
66,毒品,1070112,雲林縣西螺鎮,出租公寓（套房）,    ,    ,1,海洛因,0.12
67,毒品,1070124,新北市板橋區,公寓(三至五層建築物),    ,    ,1,海洛因,0.35
68,毒品,1070124,新北市板橋區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.7
69,毒品,1070104,桃園市龜山區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,卡西酮,9.4
70,毒品,1070121,高雄市楠梓區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.45
71,毒品,1070113,台南市永康區,公路(省、縣、鄉、鎮道,    ,    ,3,海洛因,0.57
71,毒品,1070113,台南市永康區,公路(省、縣、鄉、鎮道,    ,    ,3,安非他命,0.27
72,毒品,1061208,台南市永康區,空地(公、私用地),    ,    ,1,安非他命,0
73,毒品,1070131,嘉義縣竹崎鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0.18
74,毒品,1060608,花蓮縣壽豐鄉,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
74,毒品,1060608,花蓮縣壽豐鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
75,毒品,1061123,彰化縣秀水鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
76,毒品,1061015,新竹市北區,普通住宅(一、二層樓),    ,    ,2,甲基安非他命,0
78,毒品,1070120,高雄市前金區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.55
78,毒品,1070120,高雄市前金區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),0.55
79,毒品,1061012,新北市三重區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
80,毒品,1060722,高雄市新興區,公路(省、縣、鄉、鎮道,    ,騎樓(走廊),3,安非他命,0
81,毒品,1060103,新北市三重區,公寓(三至五層建築物),    ,    ,11,海洛因,2.2
81,毒品,1060103,新北市三重區,公寓(三至五層建築物),    ,    ,11,甲基安非他命,0
82,毒品,1061210,新北市三重區,公寓(三至五層建築物),    ,    ,1,海洛因,0
83,毒品,1061016,新北市深坑區,公寓(三至五層建築物),    ,    ,1,安非他命,0
84,毒品,1061130,台中市新社區,普通住宅(一、二層樓),    ,    ,1,海洛因,0.01
85,毒品,1061216,花蓮縣新城鄉,透天厝,    ,    ,1,鴉片(阿片),0
86,毒品,1060928,台南市六甲區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
87,毒品,1061218,基隆市七堵區,公寓(三至五層建築物),    ,    ,1,安非他命,0
88,毒品,1061202,基隆市暖暖區,公寓(三至五層建築物),    ,    ,1,安非他命,0
89,毒品,1070116,基隆市暖暖區,普通住宅(一、二層樓),    ,    ,1,海洛因,1.06
89,毒品,1070116,基隆市暖暖區,普通住宅(一、二層樓),    ,    ,1,大麻,79.98
90,毒品,1061110,台中市大里區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
91,毒品,1061214,台中市大里區,大廈(六層以上建築物),    ,    ,1,海洛因,1.57
92,毒品,1061211,台南市永康區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
93,毒品,1070112,台南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,MDMA（快樂丸）,1.1
94,毒品,1061216,台南市永康區,網路咖啡館(店),    ,    ,1,安非他命,0
95,毒品,1061126,台南市永康區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
96,毒品,1061227,台北市信義區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
97,毒品,1060506,雲林縣二崙鄉,公路(省、縣、鄉、鎮道,    ,    ,2,海洛因,0
98,毒品,1070103,雲林縣崙背鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
99,毒品,1070128,台北市信義區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻,0.27
100,毒品,1061025,雲林縣崙背鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
101,毒品,1061002,雲林縣崙背鄉,普通住宅(一、二層樓),    ,    ,1,嗎啡,0
102,毒品,1060817,新竹市東區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
103,毒品,1070104,台北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻,0.37
104,毒品,1061217,台北市松山區,公寓(三至五層建築物),    ,    ,1,安非他命,0
105,毒品,1061108,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
106,毒品,1061108,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
107,毒品,1061024,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
108,毒品,1070116,新竹縣竹東鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0.49
109,毒品,1061107,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
110,毒品,1061029,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,嗎啡,0
110,毒品,1061029,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
111,毒品,1061023,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
112,毒品,1061112,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
113,毒品,1061123,新北市板橋區,旅社飯店客棧汽車旅館,    ,    ,2,甲基安非他命,0
114,毒品,1070131,台中市大甲區,普通住宅(一、二層樓),    ,    ,1,海洛因,0.31
115,毒品,1061203,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
116,毒品,1070114,雲林縣西螺鎮,產業道路,    ,    ,1,海洛因,0
117,毒品,1061011,新北市石碇區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
118,毒品,1061005,台中市西屯區,公路(省、縣、鄉、鎮道,LINE,電腦網路,2,安非他命,0.8
119,毒品,1061217,新北市新店區,法院及其分院(含檢察署,    ,    ,1,甲基安非他命,0
120,毒品,1061205,台中市西屯區,酒吧(廊)、PUB,    ,停車場,1,安非他命,0
120,毒品,1061205,台中市西屯區,酒吧(廊)、PUB,    ,停車場,1,甲基安非他命,0
121,毒品,1070211,台南市永康區,大廈(六層以上建築物),    ,    ,1,安非他命,0
122,毒品,1070203,台南市學甲區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
123,毒品,1070204,台南市北門區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
124,毒品,1061001,台南市學甲區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
125,毒品,1070204,台南市北門區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
125,毒品,1070204,台南市北門區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
126,毒品,1070309,台中市北區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,10.81
127,毒品,1070124,台中市南屯區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
128,毒品,1061127,基隆市七堵區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
128,毒品,1061127,基隆市七堵區,公寓(三至五層建築物),    ,    ,1,安非他命,0
128,毒品,1061127,基隆市七堵區,公寓(三至五層建築物),    ,    ,1,嗎啡,0
129,毒品,1070125,苗栗縣後龍鎮,透天厝,    ,    ,1,海洛因,0
130,毒品,1070303,屏東縣恆春鎮,空地(公、私用地),    ,汽車上,1,安非他命,1.32
131,毒品,1070123,台中市太平區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
132,毒品,1070119,台中市太平區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
133,毒品,1070116,台中市太平區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
134,毒品,1070203,台中市太平區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
135,毒品,1061219,台中市太平區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
136,毒品,1070112,台中市太平區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
137,毒品,1070201,台中市梧棲區,公寓(三至五層建築物),    ,    ,1,海洛因,0
138,毒品,1070304,雲林縣斗六市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,12.5
139,毒品,1070303,雲林縣斗六市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,14.5
139,毒品,1070303,雲林縣斗六市,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,10.5
140,毒品,1070324,宜蘭縣五結鄉,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,1.14
141,毒品,1060811,高雄市大社區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
142,毒品,1061106,高雄市大樹區,公園,    ,    ,1,安非他命,0
143,毒品,1070307,高雄市大樹區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.28
144,毒品,1070307,新北市坪林區,公路(省、縣、鄉、鎮道,    ,    ,2,K(愷)他命(含液態),212
145,毒品,1070320,新北市新店區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,1.75
146,毒品,1070302,新北市永和區,公路(省、縣、鄉、鎮道,    ,電腦網路,1,K(愷)他命(含液態),0.85
147,毒品,1070325,花蓮縣玉里鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.7
147,毒品,1070325,花蓮縣玉里鎮,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,3.3
148,毒品,1070111,花蓮縣玉里鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
149,毒品,1070214,花蓮縣玉里鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
150,毒品,1070207,新北市新店區,公寓(三至五層建築物),    ,    ,1,安非他命,0
151,毒品,1061126,高雄市左營區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
152,毒品,1061126,高雄市左營區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
153,毒品,1070123,新北市樹林區,公寓(三至五層建築物),    ,    ,1,安非他命,0
153,毒品,1070123,新北市樹林區,公寓(三至五層建築物),    ,    ,1,海洛因,0
154,毒品,1070128,高雄市大寮區,大廈(六層以上建築物),    ,    ,3,海洛因,0
155,毒品,1070130,桃園市蘆竹區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
156,毒品,1070115,桃園市蘆竹區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
157,毒品,1070329,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.59
158,毒品,1061224,新北市三重區,河(中)海(堤)邊,    ,    ,1,安非他命,0
159,毒品,1070323,花蓮縣秀林鄉,公路(省、縣、鄉、鎮道,    ,汽車上,1,安非他命,0.7
159,毒品,1070323,花蓮縣秀林鄉,公路(省、縣、鄉、鎮道,    ,汽車上,1,安非他命,1.5
160,毒品,1070110,苗栗縣竹南鎮,普通住宅(一、二層樓),    ,    ,4,安非他命,0
161,毒品,1070227,台中市大甲區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
162,毒品,1070324,台中市后里區,公路(省、縣、鄉、鎮道,    ,汽車上,1,安非他命,0.18
163,毒品,1070309,台南市鹽水區,公寓(三至五層建築物),    ,    ,1,安非他命,0
164,毒品,1061029,台南市柳營區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
165,毒品,1070215,台中市外埔區,空屋,    ,    ,1,安非他命,0
166,毒品,1070305,高雄市三民區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
167,毒品,1061216,高雄市三民區,公路(省、縣、鄉、鎮道,    ,街道馬路,2,安非他命,0
168,毒品,1061231,新北市新店區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
169,毒品,1070307,高雄市苓雅區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,海洛因,0.68
170,毒品,1060426,新北市坪林區,公寓(三至五層建築物),    ,    ,1,安非他命,0
171,毒品,1070309,桃園市桃園區,公園,    ,    ,1,安非他命,0
172,毒品,1070313,桃園市八德區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
173,毒品,1070322,桃園市八德區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.47
174,毒品,1070302,桃園市八德區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.35
175,毒品,1070313,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,騎樓(走廊),1,海洛因,0
176,毒品,1070209,基隆市七堵區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
176,毒品,1070209,基隆市七堵區,公寓(三至五層建築物),    ,    ,1,安非他命,0
177,毒品,1070313,高雄市鼓山區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,安非他命,0.21
178,毒品,1070309,高雄市旗津區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,安非他命,0.22
179,毒品,1070131,高雄市鼓山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
179,毒品,1070131,高雄市鼓山區,普通住宅(一、二層樓),    ,    ,1,鴉片(阿片),0
180,毒品,1070131,新竹市東區,市場(含夜市),    ,    ,1,甲基安非他命,0
180,毒品,1070131,新竹市東區,市場(含夜市),    ,    ,1,安非他命,0
181,毒品,1070305,台南市永康區,普通住宅(一、二層樓),    ,    ,1,安非他命,6.29
182,毒品,1070305,台南市永康區,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,3.78
182,毒品,1070305,台南市永康區,公路(省、縣、鄉、鎮道,    ,    ,2,海洛因,2.07
183,毒品,1070303,台南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.2
184,毒品,1070121,基隆市暖暖區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
185,毒品,1070302,基隆市七堵區,公寓(三至五層建築物),    ,    ,1,安非他命,0.01
186,毒品,1070329,彰化縣花壇鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0.54
187,毒品,1070329,彰化縣花壇鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,2.6
187,毒品,1070329,彰化縣花壇鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,8.5
188,毒品,1070329,彰化縣花壇鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,3.73
189,毒品,1070329,彰化縣花壇鄉,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.76
190,毒品,1070306,台中市大里區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.75
191,毒品,1070328,桃園市龍潭區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.41
191,毒品,1070328,桃園市龍潭區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,8.57
192,毒品,1070130,南投縣名間鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
193,毒品,1070312,桃園市龜山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.3
194,毒品,1070328,桃園市龍潭區,公寓(三至五層建築物),    ,    ,2,安非他命,0
195,毒品,1061228,台中市東區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
196,毒品,1070329,台中市北區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.01
197,毒品,1070130,台中市北區,出租公寓（套房）,    ,    ,1,安非他命,0
197,毒品,1070130,台中市北區,出租公寓（套房）,    ,    ,1,海洛因,0
198,毒品,1070331,台北市萬華區,出租公寓（套房）,    ,    ,1,甲基安非他命,71.4
199,毒品,1070330,台北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,107.4
200,毒品,1070330,台北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,35.7
200,毒品,1070330,台北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,35.9
200,毒品,1070330,台北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,35.8
201,毒品,1070330,台北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
202,毒品,1070325,桃園市龜山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.82
203,毒品,1070325,桃園市龜山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.34
204,毒品,1070120,桃園市龜山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
205,毒品,1070228,桃園市龜山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
206,毒品,1070325,桃園市龜山區,公寓(三至五層建築物),    ,    ,1,安非他命,0.12
207,毒品,1070320,桃園市龜山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
208,毒品,1070325,桃園市龜山區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
209,毒品,1070204,台南市仁德區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
210,毒品,1061206,桃園市大園區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
211,毒品,1070301,基隆市信義區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,4.67
212,毒品,1061122,桃園市大園區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.64
213,毒品,1070304,桃園市觀音區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,8.2
214,毒品,1070115,新竹市東區,大廈(六層以上建築物),    ,    ,1,海洛因,0
215,毒品,1070315,高雄市前金區,空地(公、私用地),    ,停車場,1,甲基安非他命,0.01
216,毒品,1061019,屏東縣萬丹鄉,透天厝,    ,    ,1,安非他命,0
217,毒品,1061107,屏東縣屏東市,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,0
218,毒品,1070106,台中市西屯區,透天厝,    ,    ,1,甲基安非他命,0
218,毒品,1070106,台中市西屯區,透天厝,    ,    ,1,安非他命,0
219,毒品,1031203,台中市西屯區,大廈(六層以上建築物),    ,    ,1,安非他命,0
220,毒品,1070117,嘉義縣水上鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
220,毒品,1070117,嘉義縣水上鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
221,毒品,1070306,高雄市苓雅區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.41
222,毒品,1061205,屏東縣屏東市,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
222,毒品,1061205,屏東縣屏東市,普通住宅(一、二層樓),    ,    ,1,嗎啡,0
223,毒品,1070306,高雄市大樹區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.37
224,毒品,1070117,宜蘭縣宜蘭市,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
225,毒品,1070301,宜蘭縣宜蘭市,旅社飯店客棧汽車旅館,    ,    ,1,海洛因,0.75
226,毒品,1070303,宜蘭縣宜蘭市,公寓(三至五層建築物),    ,    ,1,甲基安非他命,18.5
227,毒品,1070326,高雄市岡山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.26
228,毒品,1070324,高雄市岡山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.52
229,毒品,1070103,高雄市燕巢區,監獄看守所及觀護所,    ,    ,1,安非他命,0.38
230,毒品,1060405,桃園市大溪區,公路(省、縣、鄉、鎮道,    ,街道馬路,3,甲基安非他命,0
231,毒品,1070222,台北市萬華區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
232,毒品,1070312,屏東縣恆春鎮,碼頭港口,    ,停車場,1,K(愷)他命(含液態),29.1
