no,type,oc_dt,oc_addr,oc_p1,oc_p2,oc_p3,proc_no,kind,weight_g
35,毒品,1060930,屏東縣屏東市,出租公寓（套房）,    ,    ,1,海洛因,3.48
35,毒品,1060930,屏東縣屏東市,出租公寓（套房）,    ,    ,1,安非他命,8.86
36,毒品,1060924,高雄市新興區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,2.7
37,毒品,1060915,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.25
38,毒品,1060915,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.8
39,毒品,1060517,基隆市安樂區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
40,毒品,1060820,台南市北區,透天厝,    ,    ,1,安非他命,0
41,毒品,1060731,苗栗縣苗栗市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
41,毒品,1060731,苗栗縣苗栗市,普通住宅(一、二層樓),    ,    ,1,海洛因,0
42,毒品,1040101,新北市新店區,公寓(三至五層建築物),    ,    ,1,嗎啡,0
43,毒品,1060820,屏東縣泰武鄉,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,1
44,毒品,1060209,新北市淡水區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.01
45,毒品,1060905,高雄市前金區,旅社飯店客棧汽車旅館,    ,    ,1,海洛因,0.64
45,毒品,1060905,高雄市前金區,旅社飯店客棧汽車旅館,    ,    ,1,安非他命,1.88
46,毒品,1060107,基隆市信義區,公寓(三至五層建築物),    ,    ,1,嗎啡,0
46,毒品,1060107,基隆市信義區,公寓(三至五層建築物),    ,    ,1,安非他命,0
46,毒品,1060107,基隆市信義區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
47,毒品,1060115,基隆市信義區,公寓(三至五層建築物),    ,    ,1,安非他命,0
47,毒品,1060115,基隆市信義區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
48,毒品,1060618,新北市淡水區,公寓(三至五層建築物),    ,    ,1,安非他命,0
49,毒品,1060801,花蓮縣吉安鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
50,毒品,1060711,彰化縣大村鄉,透天厝,    ,    ,1,安非他命,0
51,毒品,1060713,台北市中山區,大廈(六層以上建築物),    ,其他共同附屬場所,1,MDMA（快樂丸）,0
52,毒品,1060808,台中市大里區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
53,毒品,1060801,台中市大里區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
54,毒品,1060806,新北市蘆洲區,公寓(三至五層建築物),    ,    ,1,安非他命,0
55,毒品,1060912,新北市五股區,透天厝,    ,    ,2,海洛因,5.5
55,毒品,1060912,新北市五股區,透天厝,    ,    ,2,安非他命,0.4
56,毒品,1060704,南投縣國姓鄉,公路(省、縣、鄉、鎮道,    ,街道馬路,1,甲基安非他命,0
57,毒品,1060627,南投縣埔里鎮,透天厝,    ,    ,1,安非他命,0
58,毒品,1060703,台中市大里區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
59,毒品,1060924,高雄市小港區,小學(含幼稚園及托兒所,    ,公廁,1,安非他命,0.23
60,毒品,1060630,新北市樹林區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
61,毒品,1060806,新北市樹林區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
62,毒品,1060721,新北市樹林區,大廈(六層以上建築物),    ,    ,1,原可待因,0
63,毒品,1060809,新北市樹林區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
64,毒品,1060828,桃園市桃園區,大廈(六層以上建築物),    ,    ,1,海洛因,0
64,毒品,1060828,桃園市桃園區,大廈(六層以上建築物),    ,    ,1,安非他命,0
65,毒品,1060908,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,2.4
66,毒品,1060519,新北市三重區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.62
67,毒品,1060907,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
68,毒品,1060816,台北市士林區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
69,毒品,1060831,台北市中正區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
70,毒品,1060907,新竹縣湖口鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.9
71,毒品,1060922,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,1.16
71,毒品,1060922,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.32
72,毒品,1060714,高雄市茄萣區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
73,毒品,1060523,新竹縣竹北市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
74,毒品,1060708,新竹縣湖口鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.01
75,毒品,1060908,新北市三峽區,大廈(六層以上建築物),    ,其他共同附屬場所,3,海洛因,0.5
75,毒品,1060908,新北市三峽區,大廈(六層以上建築物),    ,其他共同附屬場所,3,甲基安非他命,0.4
76,毒品,1060928,屏東縣屏東市,公路(省、縣、鄉、鎮道,公寓(三至五層建築物),    ,1,安非他命,4.2
77,毒品,1060918,宜蘭縣宜蘭市,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,72.22
78,毒品,1060817,台南市永康區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
79,毒品,1060905,嘉義縣太保市,汽車旅館,    ,    ,1,安非他命,0.25
80,毒品,1060905,嘉義縣鹿草鄉,集合住宅,    ,    ,1,安非他命,0.48
81,毒品,1060601,嘉義縣水上鄉,河(中)海(堤)邊,    ,    ,1,安非他命,0
82,毒品,1060115,嘉義縣水上鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
83,毒品,1050803,嘉義縣鹿草鄉,普通住宅(一、二層樓),便利商店,停車場,1,K(愷)他命(含液態),0
84,毒品,1060906,嘉義縣水上鄉,汽車旅館,    ,    ,1,海洛因,3.04
84,毒品,1060906,嘉義縣水上鄉,汽車旅館,    ,    ,1,安非他命,0.88
85,毒品,1060717,基隆市中山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
86,毒品,1060522,台南市永康區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
87,毒品,1060903,台南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.57
88,毒品,1060930,屏東縣潮州鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,4.95
89,毒品,1060830,新北市新店區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
90,毒品,1060717,台北市萬華區,公寓(三至五層建築物),    ,    ,1,安非他命,0
91,毒品,1060915,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.43
92,毒品,1060604,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
93,毒品,1060908,新北市三重區,其他交通場所,    ,    ,1,甲基安非他命,114
94,毒品,1060104,基隆市信義區,公寓(三至五層建築物),    ,    ,1,安非他命,0
94,毒品,1060104,基隆市信義區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
95,毒品,1060207,基隆市中正區,集合住宅,    ,    ,1,嗎啡,0
95,毒品,1060207,基隆市中正區,集合住宅,    ,    ,1,安非他命,0
95,毒品,1060207,基隆市中正區,集合住宅,    ,    ,1,甲基安非他命,0
96,毒品,1060922,新北市鶯歌區,公路(省、縣、鄉、鎮道,    ,街道馬路,2,海洛因,0.3
96,毒品,1060922,新北市鶯歌區,公路(省、縣、鄉、鎮道,    ,街道馬路,2,安非他命,0.3
97,毒品,1060809,新北市淡水區,普通住宅(一、二層樓),    ,    ,4,安非他命,0
98,毒品,1060831,新北市淡水區,普通住宅(一、二層樓),    ,    ,3,海洛因,1.18
98,毒品,1060831,新北市淡水區,普通住宅(一、二層樓),    ,    ,3,安非他命,0.76
99,毒品,1060817,高雄市鳳山區,捷運（含車道、車站等）,    ,    ,1,安非他命,2.04
100,毒品,1060607,嘉義縣番路鄉,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
101,毒品,1060904,台中市北區,普通住宅(一、二層樓),    ,    ,1,羥基二亞甲基雙氧安非他命,641
102,毒品,1060815,彰化縣伸港鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
102,毒品,1060815,彰化縣伸港鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
103,毒品,1060606,桃園市蘆竹區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
104,毒品,1060907,高雄市苓雅區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,3.7
105,毒品,1060922,新竹市北區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,1.12
105,毒品,1060922,新竹市北區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,10.47
106,毒品,1060913,桃園市平鎮區,汽車旅館,    ,    ,1,海洛因,0.31
106,毒品,1060913,桃園市平鎮區,汽車旅館,    ,    ,1,大麻,4.95
107,毒品,1060810,台北市南港區,公寓(三至五層建築物),    ,    ,1,安非他命,0
108,毒品,1060703,台中市霧峰區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
109,毒品,1060827,嘉義縣太保市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
110,毒品,1060904,嘉義縣水上鄉,普通住宅(一、二層樓),    ,房間（起居室）,1,安非他命,0
111,毒品,1060926,台中市中區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.32
112,毒品,1060926,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
113,毒品,1060117,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
114,毒品,1060926,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,0.2
115,毒品,1060714,桃園市桃園區,公寓(三至五層建築物),    ,    ,1,嗎啡,0
115,毒品,1060714,桃園市桃園區,公寓(三至五層建築物),    ,    ,1,安非他命,0
115,毒品,1060714,桃園市桃園區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
116,毒品,1060928,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.68
117,毒品,1060522,高雄市前鎮區,透天厝,    ,    ,1,安非他命,0
118,毒品,1060522,高雄市前金區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
118,毒品,1060522,高雄市前金區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
119,毒品,1060503,雲林縣北港鎮,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
120,毒品,1060907,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.88
121,毒品,1060604,雲林縣口湖鄉,普通住宅(一、二層樓),    ,巷口(路口),1,安非他命,0
122,毒品,1060704,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
123,毒品,1060729,新竹縣湖口鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
124,毒品,1060921,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
125,毒品,1060921,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
125,毒品,1060921,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
126,毒品,1060920,屏東縣枋寮鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0.2
127,毒品,1060923,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
128,毒品,1060923,桃園市中壢區,公寓(三至五層建築物),    ,    ,1,安非他命,0
129,毒品,1060910,桃園市中壢區,小學(含幼稚園及托兒所,    ,門口(出入口),1,MDMA（快樂丸）,2.96
129,毒品,1060910,桃園市中壢區,小學(含幼稚園及托兒所,    ,門口(出入口),1,安非他命,18.16
129,毒品,1060910,桃園市中壢區,小學(含幼稚園及托兒所,    ,門口(出入口),1,K(愷)他命(含液態),1.59
130,毒品,1060907,台北市南港區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.35
131,毒品,1060907,台北市南港區,出租公寓（套房）,    ,    ,1,海洛因,4.32
131,毒品,1060907,台北市南港區,出租公寓（套房）,    ,    ,1,安非他命,1.03
132,毒品,1060728,屏東縣枋寮鄉,鐵皮屋,    ,    ,1,海洛因,0
133,毒品,1060614,新北市三重區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
134,毒品,1060912,新北市三重區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
135,毒品,1060603,新北市三重區,公寓(三至五層建築物),    ,    ,2,甲基安非他命,0
136,毒品,1060711,高雄市永安區,透天厝,    ,    ,1,安非他命,0
137,毒品,1060921,南投縣南投市,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
138,毒品,1060919,南投縣名間鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,3.3
139,毒品,1060326,台南市七股區,其他,    ,    ,1,安非他命,0
140,毒品,1060912,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻,0.2
141,毒品,1060912,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,1.62
142,毒品,1060821,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
143,毒品,1060420,台中市西屯區,便利商店,    ,    ,1,安非他命,0
144,毒品,1060115,台南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
144,毒品,1060115,台南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
145,毒品,1060925,彰化縣線西鄉,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,海洛因,3.37
146,毒品,1060904,台南市南區,其他,    ,    ,1,海洛因,6.57
147,毒品,1060727,台南市南區,公寓(三至五層建築物),    ,    ,1,安非他命,0
148,毒品,1060814,台南市南區,工地、工寮,    ,    ,1,海洛因,0
149,毒品,1060905,新北市鶯歌區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,甲基安非他命,0
150,毒品,1060921,高雄市前鎮區,普通住宅(一、二層樓),    ,    ,1,安非他命,3.55
151,毒品,1060504,雲林縣虎尾鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
152,毒品,1060507,台中市神岡區,普通住宅(一、二層樓),LINE,    ,1,安非他命,1.96
153,毒品,1060807,基隆市安樂區,公寓(三至五層建築物),    ,    ,1,安非他命,0
154,毒品,1060807,基隆市安樂區,透天厝,    ,    ,1,安非他命,1
155,毒品,1060825,台中市后里區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
156,毒品,1060511,台中市大甲區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
157,毒品,1060901,雲林縣斗六市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
158,毒品,1060808,雲林縣斗六市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
159,毒品,1060908,高雄市苓雅區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,3.7
160,毒品,1060907,高雄市苓雅區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.62
161,毒品,1060514,台南市下營區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
162,毒品,1060506,台南市麻豆區,市場(含夜市),    ,公廁,1,安非他命,0
163,毒品,1060420,台南市官田區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
164,毒品,1060109,台南市六甲區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
165,毒品,1060429,彰化縣二林鎮,透天厝,    ,    ,1,嗎啡,0
166,毒品,1060418,台南市六甲區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
167,毒品,1060927,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.4
168,毒品,1060926,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
169,毒品,1060906,南投縣鹿谷鄉,鐵皮屋,    ,貨櫃屋,1,安非他命,0.8
170,毒品,1060824,台中市西區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),0
171,毒品,1060810,台南市北區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
172,毒品,1060906,台南市北區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
173,毒品,1060830,宜蘭縣羅東鎮,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.2
174,毒品,1060807,台南市北區,公寓(三至五層建築物),    ,    ,1,安非他命,0
175,毒品,1060827,屏東縣春日鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
176,毒品,1060824,高雄市仁武區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
176,毒品,1060824,高雄市仁武區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
177,毒品,1060728,屏東縣枋寮鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
178,毒品,1060825,屏東縣枋山鄉,河(中)海(堤)邊,    ,    ,1,安非他命,0
179,毒品,1060812,屏東縣枋寮鄉,鐵皮屋,    ,    ,1,安非他命,0
180,毒品,1060810,屏東縣枋寮鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
181,毒品,1060616,高雄市仁武區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
182,毒品,1060430,高雄市仁武區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
183,毒品,1060906,高雄市鳥松區,普通住宅(一、二層樓),    ,    ,1,安非他命,19.2
184,毒品,1060630,屏東縣春日鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
185,毒品,1060326,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
185,毒品,1060326,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
186,毒品,1060627,新北市三重區,大廈(六層以上建築物),    ,    ,1,安非他命,0
187,毒品,1060627,新北市三重區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
188,毒品,1060630,新北市三重區,公寓(三至五層建築物),    ,    ,1,安非他命,0
189,毒品,1060731,新北市三重區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
190,毒品,1060913,苗栗縣苗栗市,公路(省、縣、鄉、鎮道,    ,    ,14,安非他命,3.9
190,毒品,1060913,苗栗縣苗栗市,公路(省、縣、鄉、鎮道,    ,    ,14,安非他命,3.7
190,毒品,1060913,苗栗縣苗栗市,公路(省、縣、鄉、鎮道,    ,    ,14,安非他命,0.5
190,毒品,1060913,苗栗縣苗栗市,公路(省、縣、鄉、鎮道,    ,    ,14,安非他命,0.7
190,毒品,1060913,苗栗縣苗栗市,公路(省、縣、鄉、鎮道,    ,    ,14,安非他命,2.5
190,毒品,1060913,苗栗縣苗栗市,公路(省、縣、鄉、鎮道,    ,    ,14,安非他命,2
190,毒品,1060913,苗栗縣苗栗市,公路(省、縣、鄉、鎮道,    ,    ,14,安非他命,16
190,毒品,1060913,苗栗縣苗栗市,公路(省、縣、鄉、鎮道,    ,    ,14,安非他命,0.1
190,毒品,1060913,苗栗縣苗栗市,公路(省、縣、鄉、鎮道,    ,    ,14,安非他命,7
190,毒品,1060913,苗栗縣苗栗市,公路(省、縣、鄉、鎮道,    ,    ,14,安非他命,1
191,毒品,1060914,苗栗縣苗栗市,公路(省、縣、鄉、鎮道,    ,    ,7,海洛因,0.2
191,毒品,1060914,苗栗縣苗栗市,公路(省、縣、鄉、鎮道,    ,    ,7,海洛因,0.6
192,毒品,1060821,苗栗縣公館鄉,公路(省、縣、鄉、鎮道,    ,    ,12,海洛因,0
192,毒品,1060821,苗栗縣公館鄉,公路(省、縣、鄉、鎮道,    ,    ,12,安非他命,0
193,毒品,1060622,苗栗縣頭屋鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
194,毒品,1060115,苗栗縣苗栗市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
195,毒品,1060401,苗栗縣苗栗市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
196,毒品,1060818,新北市三重區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
197,毒品,1060912,新北市三重區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
198,毒品,1060912,新北市三重區,旅社飯店客棧汽車旅館,    ,    ,1,甲基安非他命,0
199,毒品,1060918,高雄市鳳山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.51
200,毒品,1051214,雲林縣西螺鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
201,毒品,1060512,雲林縣西螺鎮,普通住宅(一、二層樓),    ,    ,1,海洛因,0
202,毒品,1060821,台中市沙鹿區,透天厝,    ,    ,1,安非他命,0
203,毒品,1060821,台中市沙鹿區,公寓(三至五層建築物),    ,    ,1,安非他命,0
204,毒品,1060709,台南市安南區,公園,    ,    ,1,甲基安非他命,0
205,毒品,1060629,台南市安南區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
206,毒品,1060711,台南市安南區,透天厝,    ,    ,1,甲基安非他命,0
207,毒品,1060724,台南市安南區,透天厝,    ,    ,1,甲基安非他命,0
208,毒品,1060912,彰化縣員林市,便利商店,    ,門口(出入口),1,安非他命,0.8
209,毒品,1060410,台南市安南區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
210,毒品,1060322,台北市大安區,其他政府機構,    ,    ,1,MDMA（快樂丸）,0
211,毒品,1060919,高雄市大寮區,普通住宅(一、二層樓),    ,    ,1,安非他命,31.35
211,毒品,1060919,高雄市大寮區,普通住宅(一、二層樓),    ,    ,1,安非他命,1.04
212,毒品,1060716,高雄市苓雅區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.6
213,毒品,1060730,高雄市苓雅區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
214,毒品,1060713,高雄市苓雅區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
214,毒品,1060713,高雄市苓雅區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
215,毒品,1060912,桃園市平鎮區,KTV,    ,    ,1,4-甲基甲基卡西酮(喵喵),32
216,毒品,1060611,新竹市北區,普通住宅(一、二層樓),    ,    ,1,MDMA（快樂丸）,0
217,毒品,1060731,桃園市平鎮區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
218,毒品,1060826,高雄市左營區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
219,毒品,1060813,桃園市中壢區,公寓(三至五層建築物),    ,    ,1,安非他命,0
220,毒品,1060909,桃園市中壢區,普通住宅(一、二層樓),    ,    ,1,海洛因,0.71
220,毒品,1060909,桃園市中壢區,普通住宅(一、二層樓),    ,    ,1,海洛因,0.69
220,毒品,1060909,桃園市中壢區,普通住宅(一、二層樓),    ,    ,1,海洛因,0.23
221,毒品,1060816,桃園市中壢區,普通住宅(一、二層樓),    ,門口(出入口),2,安非他命,135.54
221,毒品,1060816,桃園市中壢區,普通住宅(一、二層樓),    ,門口(出入口),2,安非他命,20.01
221,毒品,1060816,桃園市中壢區,普通住宅(一、二層樓),    ,門口(出入口),2,安非他命,631.1
221,毒品,1060816,桃園市中壢區,普通住宅(一、二層樓),    ,門口(出入口),2,安非他命,101.39
221,毒品,1060816,桃園市中壢區,普通住宅(一、二層樓),    ,門口(出入口),2,安非他命,335.8
221,毒品,1060816,桃園市中壢區,普通住宅(一、二層樓),    ,門口(出入口),2,K(愷)他命(含液態),218.4
221,毒品,1060816,桃園市中壢區,普通住宅(一、二層樓),    ,門口(出入口),2,MDMA（快樂丸）,0.9
