no,type,oc_dt,oc_addr,oc_p1,oc_p2,oc_p3,proc_no,kind,weight_g
22,毒品,1060222,桃園市中壢區,大廈(六層以上建築物),    ,    ,1,安非他命,0
23,毒品,1060302,桃園市中壢區,汽車旅館,    ,    ,2,安非他命,3.61
24,毒品,1060115,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
25,毒品,1060215,新北市板橋區,大廈(六層以上建築物),    ,    ,1,安非他命,0.02
26,毒品,1060107,台中市中區,大廈(六層以上建築物),    ,    ,1,海洛因,0
27,毒品,1060301,桃園市中壢區,KTV,    ,    ,1,K(愷)他命(含液態),0.22
28,毒品,1060305,桃園市中壢區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.35
29,毒品,1060305,桃園市中壢區,普通住宅(一、二層樓),    ,    ,2,安非他命,0.36
30,毒品,1060305,台南市安南區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
31,毒品,1051130,台南市安南區,普通住宅(一、二層樓),    ,    ,1,安非他命,19.2
32,毒品,1060308,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
33,毒品,1060309,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,公廁,1,海洛因,0
34,毒品,1060307,桃園市中壢區,大廈(六層以上建築物),    ,    ,1,海洛因,0
34,毒品,1060307,桃園市中壢區,大廈(六層以上建築物),    ,    ,1,安非他命,0
35,毒品,1060302,桃園市中壢區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.62
36,毒品,1050715,台南市安南區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
37,毒品,1051123,高雄市前鎮區,普通住宅(一、二層樓),    ,    ,1,安非他命,26.43
37,毒品,1051123,高雄市前鎮區,普通住宅(一、二層樓),    ,    ,1,大麻,0.35
38,毒品,1060205,台北市萬華區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
39,毒品,1060321,高雄市前鎮區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.37
40,毒品,1060306,台北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
41,毒品,1060321,台中市豐原區,電子遊藝場(含電動玩具),    ,    ,1,安非他命,0.4
42,毒品,1060320,台中市豐原區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
43,毒品,1060312,台北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,106
44,毒品,1060318,新竹縣新埔鎮,普通住宅(一、二層樓),    ,    ,1,海洛因,1.3
45,毒品,1060219,台北市萬華區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
45,毒品,1060219,台北市萬華區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,甲基安非他命,0
46,毒品,1060114,桃園市桃園區,大廈(六層以上建築物),    ,    ,1,安非他命,0
47,毒品,1060323,台北市萬華區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,海洛因,0
48,毒品,1060116,桃園市桃園區,大廈(六層以上建築物),    ,    ,1,甲基安非他命,0
49,毒品,1050324,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
50,毒品,1051206,桃園市桃園區,汽車旅館,    ,    ,1,安非他命,0
51,毒品,1060317,台北市中正區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,安非他命,0.38
52,毒品,1060311,高雄市左營區,汽車旅館,    ,    ,1,安非他命,5000
53,毒品,1051222,新竹縣關西鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
54,毒品,1060324,屏東縣竹田鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0.3
55,毒品,1060124,桃園市龜山區,車站(捷運、高鐵、臺鐵車站除外),    ,    ,1,安非他命,0
55,毒品,1060124,桃園市龜山區,車站(捷運、高鐵、臺鐵車站除外),    ,    ,1,甲基安非他命,0
56,毒品,1060209,桃園市桃園區,公寓(三至五層建築物),    ,    ,1,安非他命,0
57,毒品,1060317,桃園市桃園區,汽車旅館,    ,    ,1,甲基安非他命,1.93
58,毒品,1060318,桃園市桃園區,KTV,    ,    ,1,MDMA（快樂丸）,2.9
58,毒品,1060318,桃園市桃園區,KTV,    ,    ,1,安非他命,6.86
59,毒品,1060317,桃園市桃園區,汽車旅館,    ,    ,3,安非他命,38.37
60,毒品,1060318,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,27.33
61,毒品,1060219,花蓮縣吉安鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
62,毒品,1060118,新北市汐止區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
63,毒品,1060120,新北市新店區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
64,毒品,1051121,高雄市苓雅區,公路(省、縣、鄉、鎮道,    ,街道馬路,2,安非他命,0
65,毒品,1060319,高雄市苓雅區,大廈(六層以上建築物),    ,    ,1,安非他命,10.9
66,毒品,1060217,新北市新店區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
67,毒品,1051228,台中市東勢區,透天厝,    ,    ,1,安非他命,0
68,毒品,1051201,台中市新社區,田野,    ,    ,1,安非他命,0
69,毒品,1060306,台中市北區,透天厝,    ,    ,1,MDMA（快樂丸）,1.12
70,毒品,1051205,台中市北區,醫療院所(門診中心),    ,    ,1,海洛因,0
71,毒品,1051226,台中市北區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),118.36
72,毒品,1060308,桃園市大溪區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.2
73,毒品,1060112,新北市蘆洲區,高速公路,    ,    ,1,安非他命,0
74,毒品,1060317,台北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻,0.63
75,毒品,1060317,台北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.6
76,毒品,1060317,台北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,MDMA（快樂丸）,42.42
77,毒品,1060214,新北市汐止區,大廈(六層以上建築物),    ,    ,1,鴉片(阿片),0
78,毒品,1060318,新北市汐止區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.66
79,毒品,1060225,台南市永康區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
80,毒品,1051109,新北市汐止區,公寓(三至五層建築物),    ,    ,1,大麻,0
81,毒品,1060219,新北市汐止區,大廈(六層以上建築物),    ,    ,1,安非他命,0
82,毒品,1060118,花蓮縣吉安鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
83,毒品,1060122,新北市汐止區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
84,毒品,1060116,花蓮縣吉安鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
85,毒品,1060319,台南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
86,毒品,1051213,屏東縣屏東市,公園,    ,    ,1,安非他命,0
87,毒品,1060320,屏東縣萬丹鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0.35
88,毒品,1051018,屏東縣屏東市,運動場所,    ,    ,1,安非他命,0
89,毒品,1051211,屏東縣屏東市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
90,毒品,1060319,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.77
90,毒品,1060319,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,MDMA（快樂丸）,0.19
91,毒品,1060319,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,16.41
91,毒品,1060319,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,11.25
92,毒品,1060318,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
93,毒品,1060318,新北市三重區,公寓(三至五層建築物),    ,    ,2,甲基安非他命,0.3
94,毒品,1060318,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,3,甲基安非他命,0.42
95,毒品,1060302,台南市安南區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
96,毒品,1060219,台南市永康區,一般餐廳、飲食店,    ,    ,1,安非他命,0
97,毒品,1060212,台南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
98,毒品,1051206,新竹市東區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
99,毒品,1051028,高雄市鼓山區,大廈(六層以上建築物),    ,    ,1,安非他命,0
100,毒品,1060305,新北市三重區,公寓(三至五層建築物),    ,電腦網路,1,K(愷)他命(含液態),8.8
101,毒品,1060214,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
102,毒品,1060119,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,2,甲基安非他命,0
103,毒品,1060302,台中市大里區,公路(省、縣、鄉、鎮道,    ,    ,1,MDMA（快樂丸）,0.72
104,毒品,1060302,台中市大里區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.32
105,毒品,1060115,桃園市大溪區,汽車旅館,    ,    ,1,安非他命,0
106,毒品,1060316,新竹市東區,普通住宅(一、二層樓),    ,    ,1,安非他命,146.51
107,毒品,1060215,雲林縣古坑鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
107,毒品,1060215,雲林縣古坑鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
108,毒品,1060104,宜蘭縣員山鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
109,毒品,1060206,宜蘭縣宜蘭市,市場(含夜市),    ,停車場,1,甲基安非他命,0
110,毒品,1060303,嘉義縣民雄鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0.26
110,毒品,1060303,嘉義縣民雄鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,31.14
111,毒品,1060222,嘉義縣民雄鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
111,毒品,1060222,嘉義縣民雄鄉,普通住宅(一、二層樓),    ,    ,1,K(愷)他命(含液態),0.65
112,毒品,1050905,嘉義縣民雄鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
113,毒品,1060221,高雄市小港區,透天厝,    ,    ,1,安非他命,2.3
114,毒品,1051110,高雄市小港區,透天厝,    ,    ,1,安非他命,2.3
115,毒品,1060228,高雄市小港區,普通住宅(一、二層樓),    ,    ,1,安非他命,31.22
116,毒品,1060311,台南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.56
117,毒品,1050907,桃園市桃園區,大廈(六層以上建築物),    ,    ,2,海洛因,0
117,毒品,1050907,桃園市桃園區,大廈(六層以上建築物),    ,    ,2,安非他命,0
118,毒品,1060116,新北市樹林區,其他,    ,    ,1,海洛因,0
119,毒品,1050901,桃園市桃園區,公寓(三至五層建築物),    ,    ,1,海洛因,0
120,毒品,1060113,新北市樹林區,公寓(三至五層建築物),    ,    ,1,安非他命,0
121,毒品,1060117,新北市樹林區,公寓(三至五層建築物),    ,    ,1,安非他命,0
122,毒品,1060305,新北市樹林區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,0
123,毒品,1060116,彰化縣鹿港鎮,運動場所,    ,    ,1,海洛因,0
124,毒品,1060309,新北市深坑區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.33
125,毒品,1060311,新北市新店區,公路(省、縣、鄉、鎮道,    ,    ,2,卡西酮,5.69
126,毒品,1060206,花蓮縣瑞穗鄉,普通住宅(一、二層樓),    ,    ,1,嗎啡,0
127,毒品,1060312,苗栗縣苗栗市,公路(省、縣、鄉、鎮道,    ,    ,5,安非他命,2
127,毒品,1060312,苗栗縣苗栗市,公路(省、縣、鄉、鎮道,    ,    ,5,安非他命,2
127,毒品,1060312,苗栗縣苗栗市,公路(省、縣、鄉、鎮道,    ,    ,5,安非他命,2.1
127,毒品,1060312,苗栗縣苗栗市,公路(省、縣、鄉、鎮道,    ,    ,5,安非他命,0.6
128,毒品,1060216,新北市板橋區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,甲基安非他命,0
129,毒品,1051115,新竹市北區,透天厝,    ,    ,1,K(愷)他命(含液態),0
130,毒品,1060308,新北市永和區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.78
131,毒品,1060313,新北市永和區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.43
132,毒品,1060312,新北市永和區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.93
133,毒品,1060312,新北市永和區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.53
134,毒品,1050315,基隆市仁愛區,便利商店,    ,    ,1,K(愷)他命(含液態),0
135,毒品,1060103,基隆市仁愛區,車站(捷運、高鐵、臺鐵車站除外),    ,公廁,1,安非他命,0
135,毒品,1060103,基隆市仁愛區,車站(捷運、高鐵、臺鐵車站除外),    ,公廁,1,甲基安非他命,0
136,毒品,1051201,台中市北屯區,大廈(六層以上建築物),    ,    ,1,安非他命,0
137,毒品,1060321,台中市北屯區,公寓(三至五層建築物),    ,    ,1,安非他命,0.31
138,毒品,1060305,雲林縣斗南鎮,普通住宅(一、二層樓),    ,    ,1,海洛因,0
139,毒品,1060305,新北市永和區,公路(省、縣、鄉、鎮道,    ,街道馬路,2,安非他命,3.4
140,毒品,1060110,新北市永和區,大廈(六層以上建築物),    ,其他共同附屬場所,1,安非他命,0
141,毒品,1060324,桃園市新屋區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.5
142,毒品,1041212,桃園市楊梅區,寺廟、道觀、佛堂、神,    ,    ,1,安非他命,0
143,毒品,1060317,新北市永和區,大廈(六層以上建築物),    ,    ,1,K(愷)他命(含液態),0
144,毒品,1060323,桃園市楊梅區,公寓(三至五層建築物),    ,房間（起居室）,1,安非他命,0.7
145,毒品,1051014,台中市北屯區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
146,毒品,1060311,高雄市苓雅區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻,0.33
146,毒品,1060311,高雄市苓雅區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),0.91
146,毒品,1060311,高雄市苓雅區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),0.81
146,毒品,1060311,高雄市苓雅區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,4.88
146,毒品,1060311,高雄市苓雅區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.33
146,毒品,1060311,高雄市苓雅區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.8
146,毒品,1060311,高雄市苓雅區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.76
146,毒品,1060311,高雄市苓雅區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.76
147,毒品,1060301,新竹市東區,旅社飯店客棧汽車旅館,    ,    ,1,安非他命,2.59
148,毒品,1060301,台北市大同區,車站(捷運、高鐵、臺鐵車站除外),    ,    ,1,安非他命,1.07
149,毒品,1060301,台北市大同區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,1.16
150,毒品,1060219,台南市鹽水區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
151,毒品,1050929,台南市中西區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),0
152,毒品,1060219,花蓮縣花蓮市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
153,毒品,1060321,新北市貢寮區,公寓(三至五層建築物),    ,    ,1,安非他命,0.23
154,毒品,1060224,台南市善化區,汽車旅館,    ,    ,1,安非他命,0
155,毒品,1050921,桃園市八德區,普通住宅(一、二層樓),    ,    ,10,安非他命,0
155,毒品,1050921,桃園市八德區,普通住宅(一、二層樓),    ,    ,10,海洛因,0
155,毒品,1050921,桃園市八德區,普通住宅(一、二層樓),    ,    ,10,K(愷)他命(含液態),0
155,毒品,1050921,桃園市八德區,普通住宅(一、二層樓),    ,    ,10,甲基安非他命,2.04
156,毒品,1060120,台北市中正區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
157,毒品,1060211,桃園市八德區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
158,毒品,1060315,桃園市八德區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.68
159,毒品,1051018,桃園市八德區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
159,毒品,1051018,桃園市八德區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
160,毒品,1050301,桃園市八德區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.01
161,毒品,1060320,桃園市八德區,汽車旅館,    ,    ,1,安非他命,3.39
162,毒品,1060227,桃園市八德區,公路(省、縣、鄉、鎮道,    ,    ,7,MDMA（快樂丸）,0
162,毒品,1060227,桃園市八德區,公路(省、縣、鄉、鎮道,    ,    ,7,安非他命,0
163,毒品,1060113,台中市神岡區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
164,毒品,1060318,桃園市八德區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,20.46
165,毒品,1060316,南投縣埔里鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.6
166,毒品,1060312,桃園市復興區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.86
167,毒品,1060312,桃園市大溪區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
167,毒品,1060312,桃園市大溪區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
168,毒品,1060304,台北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.5
169,毒品,1060224,新北市新店區,旅社飯店客棧汽車旅館,    ,    ,1,K(愷)他命(含液態),0.01
170,毒品,1060315,新北市新店區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.33
171,毒品,1060313,新北市新店區,公寓(三至五層建築物),    ,    ,1,安非他命,2.1
172,毒品,1060310,新北市新店區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.28
173,毒品,1060210,新竹縣橫山鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
174,毒品,1060323,新竹縣芎林鄉,公寓(三至五層建築物),    ,    ,1,海洛因,9.79
174,毒品,1060323,新竹縣芎林鄉,公寓(三至五層建築物),    ,    ,1,安非他命,133.6
175,毒品,1060307,新北市新店區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.73
176,毒品,1060109,新北市新店區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
177,毒品,1060120,新北市新店區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
178,毒品,1060318,桃園市八德區,旅社飯店客棧汽車旅館,    ,    ,1,K(愷)他命(含液態),20.46
179,毒品,1051230,桃園市八德區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
180,毒品,1060304,台北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻,0.48
181,毒品,1060306,台北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),24.33
182,毒品,1051115,桃園市蘆竹區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
183,毒品,1051230,桃園市蘆竹區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
184,毒品,1060121,台中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,56.18
185,毒品,1051215,台中市南屯區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
186,毒品,1051226,台東縣台東市,旅社飯店客棧汽車旅館,    ,    ,1,安非他命,0
187,毒品,1060119,台北市萬華區,普通住宅(一、二層樓),    ,陽台（前、後、頂樓）,1,安非他命,0
188,毒品,1060120,台北市萬華區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
189,毒品,1060127,台北市萬華區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,甲基安非他命,0
190,毒品,1060304,台南市安南區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,5.6
191,毒品,1051201,苗栗縣南庄鄉,其他交通場所,    ,    ,1,安非他命,0
192,毒品,1060216,桃園市楊梅區,公寓(三至五層建築物),    ,    ,1,安非他命,0
193,毒品,1060215,桃園市楊梅區,大廈(六層以上建築物),    ,    ,2,海洛因,0.5
193,毒品,1060215,桃園市楊梅區,大廈(六層以上建築物),    ,    ,2,甲基安非他命,4.2
194,毒品,1051001,台南市安南區,普通住宅(一、二層樓),    ,    ,1,安非他命,12.25
195,毒品,1060201,台北市中正區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
196,毒品,1060203,基隆市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
197,毒品,1060210,基隆市安樂區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
198,毒品,1060216,台北市北投區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
199,毒品,1060105,基隆市安樂區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
199,毒品,1060105,基隆市安樂區,公寓(三至五層建築物),    ,    ,1,安非他命,0
200,毒品,1060323,新北市板橋區,旅社飯店客棧汽車旅館,    ,    ,1,甲基安非他命,6.5
201,毒品,1060110,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
202,毒品,1060323,新北市板橋區,獨立專門停車塔(場),    ,    ,2,海洛因,0.1
203,毒品,1060131,嘉義縣大林鎮,加油站,    ,廁所（非公廁）,1,安非他命,0
204,毒品,1060220,台北市北投區,出租公寓（套房）,    ,    ,1,安非他命,0
205,毒品,1060221,台南市東區,工地、工寮,    ,    ,1,海洛因,0
206,毒品,1060317,台北市中山區,公寓(三至五層建築物),    ,    ,6,安非他命,1.1
207,毒品,1060318,台北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,MDMA（快樂丸）,0.15
207,毒品,1060318,台北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.84
208,毒品,1060318,台北市中山區,大廈(六層以上建築物),    ,    ,1,MDMA（快樂丸）,0.93
209,毒品,1060309,雲林縣莿桐鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
210,毒品,1060215,台中市潭子區,透天厝,    ,    ,1,安非他命,0
211,毒品,1060311,台北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻,11.83
212,毒品,1060329,宜蘭縣頭城鎮,公路(省、縣、鄉、鎮道,    ,    ,1,嗎啡,51.21
212,毒品,1060329,宜蘭縣頭城鎮,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,7
212,毒品,1060329,宜蘭縣頭城鎮,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),1.32
213,毒品,1060328,宜蘭縣礁溪鄉,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,2.08
214,毒品,1051228,台中市太平區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
215,毒品,1060330,桃園市龍潭區,透天厝,    ,    ,1,安非他命,2.8
216,毒品,1060330,桃園市龍潭區,透天厝,    ,    ,1,安非他命,0.3
216,毒品,1060330,桃園市龍潭區,透天厝,    ,    ,1,海洛因,3.4
217,毒品,1060330,桃園市龍潭區,透天厝,    ,    ,1,安非他命,0.3
217,毒品,1060330,桃園市龍潭區,透天厝,    ,    ,1,海洛因,3.4
218,毒品,1060311,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,1.1
219,毒品,1060312,新北市板橋區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0.9
220,毒品,1060323,新竹縣竹東鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.99
220,毒品,1060323,新竹縣竹東鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.24
221,毒品,1060312,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,7.63
222,毒品,1060312,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.97
223,毒品,1060310,新北市板橋區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,2.1
224,毒品,1060310,新北市板橋區,汽車旅館,    ,    ,2,甲基安非他命,4.85
224,毒品,1060310,新北市板橋區,汽車旅館,    ,    ,2,FM2,1.18
224,毒品,1060310,新北市板橋區,汽車旅館,    ,    ,2,MDMA（快樂丸）,0.35
225,毒品,1051231,新北市汐止區,公寓(三至五層建築物),    ,    ,1,安非他命,0
226,毒品,1060228,新北市汐止區,其他,    ,    ,1,安非他命,0
227,毒品,1051227,新北市汐止區,公寓(三至五層建築物),    ,    ,1,安非他命,0
228,毒品,1060216,新北市汐止區,公寓(三至五層建築物),    ,    ,1,安非他命,0
229,毒品,1060213,屏東縣潮州鎮,透天厝,    ,    ,1,海洛因,0
230,毒品,1060116,新竹市北區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),0
231,毒品,1060317,新竹市北區,普通住宅(一、二層樓),    ,    ,1,海洛因,1.15
231,毒品,1060317,新竹市北區,普通住宅(一、二層樓),    ,    ,1,海洛因,0.96
231,毒品,1060317,新竹市北區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.62
232,毒品,1060214,新北市汐止區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
233,毒品,1060305,台北市士林區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.11
234,毒品,1060217,新北市土城區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
235,毒品,1060217,新北市土城區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
