no,type,oc_dt,oc_addr,oc_p1,oc_p2,oc_p3,proc_no,kind,weight_g
74,毒品,1040817,高雄市鳳山區,其他影響社會治安場所,    ,    ,1,海洛因,0.27
74,毒品,1040817,高雄市鳳山區,其他影響社會治安場所,    ,    ,1,海洛因,0.41
74,毒品,1040817,高雄市鳳山區,其他影響社會治安場所,    ,    ,1,海洛因,0.63
74,毒品,1040817,高雄市鳳山區,其他影響社會治安場所,    ,    ,1,海洛因,0.63
75,毒品,1040801,高雄市鳳山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
76,毒品,1040904,花蓮縣花蓮市,普通住宅(一、二層樓),    ,    ,1,安非他命,25.29
77,毒品,1040923,新北市永和區,公寓(三至五層建築物),    ,    ,1,安非他命,0.15
78,毒品,1040720,台南市北門區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
79,毒品,1040415,台中市沙鹿區,大專(含軍警)院校,    ,    ,1,安非他命,0
79,毒品,1040415,台中市沙鹿區,大專(含軍警)院校,    ,    ,1,甲基安非他命,0
80,毒品,1040906,台中市清水區,透天厝,    ,    ,1,安非他命,0
81,毒品,1040715,台中市清水區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
81,毒品,1040715,台中市清水區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
82,毒品,1040921,新北市三峽區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,1.5
82,毒品,1040921,新北市三峽區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,8.5
83,毒品,1040210,台中市清水區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
84,毒品,1040827,新竹市東區,出租公寓（套房）,    ,    ,1,K(愷)他命(含液態),75.28
85,毒品,1040507,台南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
86,毒品,1040920,宜蘭縣羅東鎮,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.17
87,毒品,1040626,嘉義市西區,電子遊藝場(含電動玩具),    ,    ,1,安非他命,0
88,毒品,1040813,花蓮縣花蓮市,普通住宅(一、二層樓),    ,    ,1,海洛因,0
89,毒品,1040911,台北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,MDMA（快樂丸）,39.76
90,毒品,1040908,屏東縣東港鎮,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
91,毒品,1040712,新北市林口區,公寓(三至五層建築物),    ,客廳,1,甲基安非他命,0
92,毒品,1040801,彰化縣埔鹽鄉,空地(公、私用地),    ,    ,1,海洛因,0
92,毒品,1040801,彰化縣埔鹽鄉,空地(公、私用地),    ,    ,1,安非他命,0
93,毒品,1040903,雲林縣斗六市,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.22
94,毒品,1040810,新北市三重區,出租公寓（套房）,    ,    ,1,安非他命,0
95,毒品,1040824,新北市三重區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
96,毒品,1040930,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1
97,毒品,1040917,嘉義市西區,普通住宅(一、二層樓),    ,房間（起居室）,1,嗎啡,2.62
97,毒品,1040917,嘉義市西區,普通住宅(一、二層樓),    ,房間（起居室）,1,安非他命,3.5
98,毒品,1040917,嘉義市西區,出租公寓（套房）,    ,    ,1,安非他命,2.71
99,毒品,1040917,嘉義市西區,出租公寓（套房）,    ,    ,1,安非他命,4.8
100,毒品,1040923,高雄市左營區,大廈(六層以上建築物),    ,    ,1,K(愷)他命(含液態),139.6
101,毒品,1040926,花蓮縣花蓮市,透天厝,    ,    ,3,安非他命,0.96
101,毒品,1040926,花蓮縣花蓮市,透天厝,    ,    ,3,安非他命,0.19
102,毒品,1040926,花蓮縣花蓮市,公路(省、縣、鄉、鎮道,    ,汽車上,2,K(愷)他命(含液態),9.56
102,毒品,1040926,花蓮縣花蓮市,公路(省、縣、鄉、鎮道,    ,汽車上,2,K(愷)他命(含液態),10.57
102,毒品,1040926,花蓮縣花蓮市,公路(省、縣、鄉、鎮道,    ,汽車上,2,K(愷)他命(含液態),9.51
102,毒品,1040926,花蓮縣花蓮市,公路(省、縣、鄉、鎮道,    ,汽車上,2,K(愷)他命(含液態),1.84
102,毒品,1040926,花蓮縣花蓮市,公路(省、縣、鄉、鎮道,    ,汽車上,2,K(愷)他命(含液態),3.14
102,毒品,1040926,花蓮縣花蓮市,公路(省、縣、鄉、鎮道,    ,汽車上,2,K(愷)他命(含液態),3.05
102,毒品,1040926,花蓮縣花蓮市,公路(省、縣、鄉、鎮道,    ,汽車上,2,K(愷)他命(含液態),3.11
102,毒品,1040926,花蓮縣花蓮市,公路(省、縣、鄉、鎮道,    ,汽車上,2,K(愷)他命(含液態),3.05
103,毒品,1040825,高雄市左營區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
104,毒品,1040909,高雄市前鎮區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.87
105,毒品,1040814,新北市板橋區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
105,毒品,1040814,新北市板橋區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
106,毒品,1040914,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,5.62
107,毒品,1040912,台南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.53
108,毒品,1040912,台南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.19
109,毒品,1040929,新北市三峽區,公寓(三至五層建築物),    ,    ,2,海洛因,0.58
109,毒品,1040929,新北市三峽區,公寓(三至五層建築物),    ,    ,2,安非他命,0.92
110,毒品,1040817,台北市中正區,KTV,    ,包廂(或區隔),1,安非他命,0
111,毒品,1040912,台南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.19
112,毒品,1040912,台南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,MDMA（快樂丸）,1.36
113,毒品,1040826,宜蘭縣冬山鄉,普通住宅(一、二層樓),    ,    ,1,嗎啡,0
114,毒品,1040724,高雄市仁武區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
115,毒品,1040818,宜蘭縣羅東鎮,普通住宅(一、二層樓),    ,    ,1,嗎啡,0
116,毒品,1040131,新竹縣竹東鎮,高速公路,    ,    ,1,安非他命,0
117,毒品,1040914,宜蘭縣冬山鄉,透天厝,    ,    ,1,安非他命,10
117,毒品,1040914,宜蘭縣冬山鄉,透天厝,    ,    ,1,安非他命,0.9
118,毒品,1040914,宜蘭縣五結鄉,普通住宅(一、二層樓),    ,    ,1,K(愷)他命(含液態),29.32
119,毒品,1040804,高雄市鹽埕區,透天厝,    ,    ,1,安非他命,0
120,毒品,1040818,台南市永康區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
120,毒品,1040818,台南市永康區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
121,毒品,1040705,台南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
122,毒品,1040802,台中市南屯區,汽車旅館,    ,    ,1,安非他命,0
123,毒品,1040926,新北市八里區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.5
124,毒品,1040930,新北市蘆洲區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,MDMA（快樂丸）,33.53
124,毒品,1040930,新北市蘆洲區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,甲基安非他命,145.25
125,毒品,1040927,新北市五股區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
126,毒品,1040904,新北市新莊區,公寓(三至五層建築物),    ,    ,1,安非他命,0
127,毒品,1040819,台南市東區,公寓(三至五層建築物),    ,    ,1,嗎啡,0
128,毒品,1040115,雲林縣斗南鎮,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,0
129,毒品,1040906,台中市北區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.04
130,毒品,1040820,台南市安南區,普通住宅(一、二層樓),    ,房間（起居室）,1,甲基安非他命,0
131,毒品,1040827,台南市安南區,KTV,    ,    ,1,安非他命,0
132,毒品,1040815,高雄市林園區,普通住宅(一、二層樓),    ,    ,27,安非他命,0
132,毒品,1040815,高雄市林園區,普通住宅(一、二層樓),    ,    ,27,安非他命,0
132,毒品,1040815,高雄市林園區,普通住宅(一、二層樓),    ,    ,27,安非他命,0
132,毒品,1040815,高雄市林園區,普通住宅(一、二層樓),    ,    ,27,海洛因,0
132,毒品,1040815,高雄市林園區,普通住宅(一、二層樓),    ,    ,27,安非他命,0
132,毒品,1040815,高雄市林園區,普通住宅(一、二層樓),    ,    ,27,海洛因,0
132,毒品,1040815,高雄市林園區,普通住宅(一、二層樓),    ,    ,27,安非他命,0
132,毒品,1040815,高雄市林園區,普通住宅(一、二層樓),    ,    ,27,海洛因,0
132,毒品,1040815,高雄市林園區,普通住宅(一、二層樓),    ,    ,27,安非他命,0
132,毒品,1040815,高雄市林園區,普通住宅(一、二層樓),    ,    ,27,安非他命,0
132,毒品,1040815,高雄市林園區,普通住宅(一、二層樓),    ,    ,27,安非他命,0
132,毒品,1040815,高雄市林園區,普通住宅(一、二層樓),    ,    ,27,安非他命,0
132,毒品,1040815,高雄市林園區,普通住宅(一、二層樓),    ,    ,27,安非他命,0
132,毒品,1040815,高雄市林園區,普通住宅(一、二層樓),    ,    ,27,安非他命,0
132,毒品,1040815,高雄市林園區,普通住宅(一、二層樓),    ,    ,27,海洛因,0
132,毒品,1040815,高雄市林園區,普通住宅(一、二層樓),    ,    ,27,安非他命,0
132,毒品,1040815,高雄市林園區,普通住宅(一、二層樓),    ,    ,27,安非他命,0
132,毒品,1040815,高雄市林園區,普通住宅(一、二層樓),    ,    ,27,海洛因,0
132,毒品,1040815,高雄市林園區,普通住宅(一、二層樓),    ,    ,27,海洛因,0
132,毒品,1040815,高雄市林園區,普通住宅(一、二層樓),    ,    ,27,安非他命,0
132,毒品,1040815,高雄市林園區,普通住宅(一、二層樓),    ,    ,27,安非他命,0
132,毒品,1040815,高雄市林園區,普通住宅(一、二層樓),    ,    ,27,海洛因,0
132,毒品,1040815,高雄市林園區,普通住宅(一、二層樓),    ,    ,27,海洛因,0
132,毒品,1040815,高雄市林園區,普通住宅(一、二層樓),    ,    ,27,海洛因,0
132,毒品,1040815,高雄市林園區,普通住宅(一、二層樓),    ,    ,27,海洛因,0
132,毒品,1040815,高雄市林園區,普通住宅(一、二層樓),    ,    ,27,海洛因,0
132,毒品,1040815,高雄市林園區,普通住宅(一、二層樓),    ,    ,27,海洛因,0
133,毒品,1040903,新北市新莊區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.42
134,毒品,1040413,新北市林口區,公園,    ,    ,1,K(愷)他命(含液態),0
135,毒品,1040902,新北市新莊區,汽車旅館,    ,    ,1,安非他命,8.72
136,毒品,1040701,新北市新莊區,公寓(三至五層建築物),    ,    ,1,MDMA（快樂丸）,0
137,毒品,1040909,台中市北屯區,公路(省、縣、鄉、鎮道,    ,    ,1,MDMA（快樂丸）,78.35
137,毒品,1040909,台中市北屯區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),19.78
138,毒品,1040709,台中市大雅區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
139,毒品,1040808,台南市安南區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
140,毒品,1040725,台南市安南區,公園,    ,公廁,1,海洛因,0
140,毒品,1040725,台南市安南區,公園,    ,公廁,1,安非他命,0
141,毒品,1040708,台南市安南區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
142,毒品,1040920,台北市萬華區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,1
143,毒品,1040921,苗栗縣頭份市,普通住宅(一、二層樓),    ,    ,1,安非他命,7.11
144,毒品,1040720,桃園市桃園區,公寓(三至五層建築物),    ,    ,1,安非他命,0
145,毒品,1040731,高雄市鼓山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
146,毒品,1040731,高雄市鼓山區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
146,毒品,1040731,高雄市鼓山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
147,毒品,1040723,新北市中和區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
148,毒品,1040909,新北市三峽區,普通住宅(一、二層樓),    ,房間（起居室）,2,海洛因,0
148,毒品,1040909,新北市三峽區,普通住宅(一、二層樓),    ,房間（起居室）,2,安非他命,0
149,毒品,1040726,屏東縣新埤鄉,普通住宅(一、二層樓),    ,    ,1,嗎啡,0
149,毒品,1040726,屏東縣新埤鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
150,毒品,1040403,屏東縣竹田鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
151,毒品,1040813,台南市北區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
151,毒品,1040813,台南市北區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
152,毒品,1040823,台北市萬華區,公寓(三至五層建築物),    ,    ,1,安非他命,0
153,毒品,1040604,桃園市蘆竹區,大廈(六層以上建築物),    ,    ,1,安非他命,0
154,毒品,1040430,桃園市蘆竹區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
155,毒品,1040905,桃園市蘆竹區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
156,毒品,1040801,桃園市蘆竹區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
157,毒品,1040910,桃園市蘆竹區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
158,毒品,1040807,桃園市蘆竹區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
159,毒品,1040423,桃園市蘆竹區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
160,毒品,1040911,桃園市蘆竹區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
161,毒品,1040916,台北市中山區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.88
162,毒品,1040911,桃園市蘆竹區,普通住宅(一、二層樓),    ,    ,1,海洛因,12.52
163,毒品,1040630,桃園市蘆竹區,普通住宅(一、二層樓),    ,    ,1,K(愷)他命(含液態),0
164,毒品,1040925,桃園市蘆竹區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,1.22
165,毒品,1040424,台北市萬華區,公寓(三至五層建築物),    ,    ,1,安非他命,0
166,毒品,1040321,桃園市龍潭區,透天厝,    ,    ,1,海洛因,0
167,毒品,1040806,苗栗縣頭份市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
168,毒品,1040903,苗栗縣頭份市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
169,毒品,1040815,苗栗縣頭份市,醫療院所(門診中心),    ,公廁,1,安非他命,0
170,毒品,1040923,苗栗縣頭份市,普通住宅(一、二層樓),    ,    ,1,K(愷)他命(含液態),12.53
171,毒品,1040630,高雄市阿蓮區,空地(公、私用地),    ,    ,1,K(愷)他命(含液態),0
172,毒品,1040913,台北市松山區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,MDMA（快樂丸）,51.29
173,毒品,1040904,台北市內湖區,公路(省、縣、鄉、鎮道,    ,營業中靠行計程車上,1,安非他命,1.12
174,毒品,1040904,台北市內湖區,公路(省、縣、鄉、鎮道,    ,營業中靠行計程車上,1,安非他命,0
175,毒品,1040527,桃園市中壢區,公寓(三至五層建築物),    ,    ,1,安非他命,0
176,毒品,1040925,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
177,毒品,1040925,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),40.87
178,毒品,1040909,雲林縣斗六市,普通住宅(一、二層樓),    ,    ,1,安非他命,1
179,毒品,1040907,雲林縣斗六市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
180,毒品,1040925,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.5
181,毒品,1040926,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.36
182,毒品,1040930,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,安非他命,15.71
183,毒品,1040929,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,3.32
183,毒品,1040929,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,27.42
184,毒品,1040601,桃園市平鎮區,透天厝,    ,    ,1,海洛因,0
185,毒品,1040917,桃園市蘆竹區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.4
186,毒品,1040912,台北市大同區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,K(愷)他命(含液態),25.87
186,毒品,1040912,台北市大同區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,K(愷)他命(含液態),21.6
187,毒品,1040912,台北市大同區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,0.28
188,毒品,1040912,台北市大同區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,大麻,0.25
189,毒品,1040830,新北市板橋區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,0
189,毒品,1040830,新北市板橋區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
190,毒品,1040822,新北市板橋區,公寓(三至五層建築物),    ,    ,1,安非他命,0
191,毒品,1040824,新北市板橋區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
192,毒品,1040811,台北市萬華區,公寓(三至五層建築物),    ,    ,1,安非他命,0
193,毒品,1040710,高雄市六龜區,農家住宅,    ,    ,1,安非他命,0
194,毒品,1040718,高雄市六龜區,工地、工寮,    ,    ,1,安非他命,0
195,毒品,1040904,台北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,MDMA（快樂丸）,21.11
196,毒品,1040801,新竹市北區,大廈(六層以上建築物),    ,    ,1,安非他命,0
196,毒品,1040801,新竹市北區,大廈(六層以上建築物),    ,    ,1,甲基安非他命,0
197,毒品,1040817,新北市三重區,集合住宅,    ,公廁,1,海洛因,0
198,毒品,1040905,台南市鹽水區,工地、工寮,    ,    ,1,安非他命,0
199,毒品,1040719,基隆市安樂區,公寓(三至五層建築物),    ,    ,1,海洛因,0
200,毒品,1040901,台中市北區,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,0
201,毒品,1040901,台中市北區,公路(省、縣、鄉、鎮道,    ,    ,2,海洛因,20.07
201,毒品,1040901,台中市北區,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,22.94
202,毒品,1040901,台中市北區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.4
202,毒品,1040901,台中市北區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.5
