no,type,oc_dt,oc_addr,oc_p1,oc_p2,oc_p3,proc_no,kind,weight_g
22,毒品,1060528,高雄市大寮區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.3
23,毒品,1060123,高雄市林園區,產業道路,    ,街道馬路,1,嗎啡,0
23,毒品,1060123,高雄市林園區,產業道路,    ,街道馬路,1,甲基安非他命,0
24,毒品,1060401,高雄市鳥松區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
25,毒品,1060327,台中市豐原區,公路(省、縣、鄉、鎮道,    ,汽車上,1,海洛因,0
26,毒品,1060424,台中市豐原區,出租公寓（套房）,    ,    ,1,安非他命,0
27,毒品,1060425,台中市豐原區,透天厝,    ,    ,3,安非他命,2.04
27,毒品,1060425,台中市豐原區,透天厝,    ,    ,3,安非他命,1.06
28,毒品,1060426,南投縣竹山鎮,普通住宅(一、二層樓),    ,    ,1,嗎啡,0
29,毒品,1060323,金門縣金湖鎮,機場,    ,    ,1,甲基安非他命,0
30,毒品,1060516,雲林縣土庫鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,3.03
31,毒品,1060516,雲林縣褒忠鄉,農家住宅,    ,    ,1,大麻,2.15
31,毒品,1060516,雲林縣褒忠鄉,農家住宅,    ,    ,1,海洛因,10.15
31,毒品,1060516,雲林縣褒忠鄉,農家住宅,    ,    ,1,甲基安非他命,14.5
32,毒品,1060512,南投縣草屯鎮,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,5
32,毒品,1060512,南投縣草屯鎮,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,3.09
33,毒品,1051220,新竹市香山區,汽車旅館,    ,    ,1,安非他命,0
34,毒品,1060511,苗栗縣卓蘭鎮,普通住宅(一、二層樓),    ,房間（起居室）,1,安非他命,40.13
35,毒品,1060511,苗栗縣泰安鄉,普通住宅(一、二層樓),    ,房間（起居室）,1,安非他命,2.57
36,毒品,1060501,新北市永和區,公寓(三至五層建築物),    ,    ,1,海洛因,0
37,毒品,1060404,基隆市信義區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
37,毒品,1060404,基隆市信義區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
38,毒品,1060518,新北市新莊區,汽車旅館,    ,    ,1,安非他命,100.3
39,毒品,1060502,台北市北投區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
40,毒品,1060508,基隆市暖暖區,普通住宅(一、二層樓),    ,    ,1,大麻,0.15
41,毒品,1060504,基隆市七堵區,公路(省、縣、鄉、鎮道,    ,    ,3,K(愷)他命(含液態),343.36
41,毒品,1060504,基隆市七堵區,公路(省、縣、鄉、鎮道,    ,    ,3,K(愷)他命(含液態),113.68
42,毒品,1060331,新北市汐止區,大廈(六層以上建築物),    ,    ,1,安非他命,0
43,毒品,1060321,新北市汐止區,公寓(三至五層建築物),    ,    ,1,安非他命,0
44,毒品,1060320,新北市汐止區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
45,毒品,1060408,新北市蘆洲區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
46,毒品,1060525,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,K(愷)他命(含液態),0.3
46,毒品,1060525,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,41.2
47,毒品,1060409,彰化縣彰化市,普通住宅(一、二層樓),    ,    ,1,海洛因,0
48,毒品,1060217,彰化縣花壇鄉,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
49,毒品,1050706,彰化縣彰化市,普通住宅(一、二層樓),    ,    ,1,嗎啡,0
49,毒品,1050706,彰化縣彰化市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
50,毒品,1051230,高雄市前鎮區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
51,毒品,1051214,高雄市前鎮區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
52,毒品,1060514,新北市汐止區,公路(省、縣、鄉、鎮道,    ,汽車上,1,安非他命,3.36
53,毒品,1060508,新北市汐止區,其他交通場所,    ,機車上,1,安非他命,35.58
54,毒品,1060313,台南市安平區,其他,    ,    ,1,安非他命,0
55,毒品,1060314,台北市信義區,大廈(六層以上建築物),    ,其他共同附屬場所,1,安非他命,0
56,毒品,1051130,台南市中西區,其他交通場所,    ,    ,1,卡西酮,101.03
57,毒品,1060116,新竹縣湖口鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
58,毒品,1060506,台北市松山區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,硝甲西泮(硝甲氮平),30.94
59,毒品,1060503,新竹縣竹北市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.85
60,毒品,1060419,台南市安南區,透天厝,    ,    ,1,安非他命,0
61,毒品,1060416,台南市安南區,公寓(三至五層建築物),    ,    ,1,海洛因,0
61,毒品,1060416,台南市安南區,公寓(三至五層建築物),    ,    ,1,安非他命,0
62,毒品,1060223,台中市龍井區,透天厝,    ,    ,1,安非他命,0
63,毒品,1060326,台中市龍井區,倉庫,    ,    ,1,安非他命,0
64,毒品,1060504,新竹縣湖口鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,1.1
64,毒品,1060504,新竹縣湖口鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0.7
65,毒品,1060409,台南市永康區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
66,毒品,1060415,南投縣魚池鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
67,毒品,1060511,台中市北區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),42.72
68,毒品,1060304,台南市安定區,普通住宅(一、二層樓),    ,房間（起居室）,1,安非他命,7
69,毒品,1060411,台北市文山區,普通住宅(一、二層樓),    ,    ,1,海洛因,0.38
69,毒品,1060411,台北市文山區,普通住宅(一、二層樓),    ,    ,1,安非他命,4.03
70,毒品,1060411,台北市文山區,普通住宅(一、二層樓),    ,    ,1,海洛因,0.14
70,毒品,1060411,台北市文山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.76
70,毒品,1060411,台北市文山區,普通住宅(一、二層樓),    ,    ,1,大麻,1.16
71,毒品,1060504,屏東縣潮州鎮,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.38
71,毒品,1060504,屏東縣潮州鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.18
72,毒品,1050501,彰化縣員林市,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
73,毒品,1060323,桃園市大園區,機場,其他,其他共同附屬場所,1,大麻,0
74,毒品,1060220,台北市文山區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,K(愷)他命(含液態),0
75,毒品,1060427,台北市文山區,公寓(三至五層建築物),    ,    ,1,K(愷)他命(含液態),0
76,毒品,1060427,台北市文山區,公寓(三至五層建築物),    ,    ,1,安非他命,0
77,毒品,1060404,新北市新店區,其他,    ,    ,1,安非他命,0.18
78,毒品,1060404,新北市三重區,普通住宅(一、二層樓),    ,    ,1,安非他命,1.38
79,毒品,1060310,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
80,毒品,1060520,新北市淡水區,普通住宅(一、二層樓),    ,    ,1,安非他命,1.44
81,毒品,1060415,彰化縣芬園鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
82,毒品,1051001,高雄市旗山區,工地、工寮,    ,    ,1,安非他命,0
83,毒品,1060103,高雄市甲仙區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
83,毒品,1060103,高雄市甲仙區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
84,毒品,1051230,高雄市甲仙區,空地(公、私用地),    ,    ,1,安非他命,0
85,毒品,1060216,高雄市內門區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
86,毒品,1060517,新竹縣竹北市,普通住宅(一、二層樓),    ,    ,1,大麻,1
86,毒品,1060517,新竹縣竹北市,普通住宅(一、二層樓),    ,    ,1,K(愷)他命(含液態),107.2
87,毒品,1060517,新竹縣新豐鄉,透天厝,    ,    ,1,安非他命,0.38
88,毒品,1060515,台北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,MDMA（快樂丸）,4.6
89,毒品,1060512,台北市中山區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,14.77
89,毒品,1060512,台北市中山區,公寓(三至五層建築物),    ,    ,1,K(愷)他命(含液態),28.6
90,毒品,1060515,台北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,MDMA（快樂丸）,14.11
91,毒品,1060317,高雄市苓雅區,其他,    ,    ,1,安非他命,0
92,毒品,1060514,新北市樹林區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,甲基安非他命,0.96
93,毒品,1060508,高雄市苓雅區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
94,毒品,1060508,高雄市苓雅區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
95,毒品,1060320,新竹縣竹東鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
96,毒品,1060512,新竹縣竹東鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,9.23
96,毒品,1060512,新竹縣竹東鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,3.96
96,毒品,1060512,新竹縣竹東鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,3.88
97,毒品,1060103,新竹縣北埔鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
98,毒品,1060512,新竹縣竹東鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.79
98,毒品,1060512,新竹縣竹東鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.75
99,毒品,1060424,台北市北投區,公寓(三至五層建築物),    ,    ,1,海洛因,0
100,毒品,1060323,新竹縣竹東鎮,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
101,毒品,1060522,台北市北投區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,0.4
101,毒品,1060522,台北市北投區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,40.69
102,毒品,1060320,台南市永康區,其他,    ,    ,1,安非他命,0
103,毒品,1060504,台南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
104,毒品,1060402,新北市汐止區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
105,毒品,1060213,新北市樹林區,其他政府機構,    ,    ,1,甲基安非他命,0
106,毒品,1060509,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
107,毒品,1060501,新北市三重區,公寓(三至五層建築物),    ,    ,2,安非他命,0.86
107,毒品,1060501,新北市三重區,公寓(三至五層建築物),    ,    ,2,海洛因,0.11
108,毒品,1060525,台北市中山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.04
109,毒品,1060524,台北市中山區,大廈(六層以上建築物),    ,    ,1,K(愷)他命(含液態),46.52
109,毒品,1060524,台北市中山區,大廈(六層以上建築物),    ,    ,1,K(愷)他命(含液態),5.45
109,毒品,1060524,台北市中山區,大廈(六層以上建築物),    ,    ,1,MDMA（快樂丸）,0.66
109,毒品,1060524,台北市中山區,大廈(六層以上建築物),    ,    ,1,MDMA（快樂丸）,236.78
110,毒品,1060524,台北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,30.75
111,毒品,1060522,台北市大同區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.01
112,毒品,1060507,新北市土城區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,0.44
113,毒品,1060328,新北市貢寮區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
113,毒品,1060328,新北市貢寮區,公寓(三至五層建築物),    ,    ,1,安非他命,0
114,毒品,1051213,高雄市杉林區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
115,毒品,1060509,台中市南區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.82
116,毒品,1060527,台南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.24
117,毒品,1060525,台南市柳營區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
118,毒品,1060329,屏東縣內埔鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
119,毒品,1060526,屏東縣內埔鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0.52
120,毒品,1051210,高雄市杉林區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
121,毒品,1051211,高雄市杉林區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
122,毒品,1060525,屏東縣內埔鄉,普通住宅(一、二層樓),    ,房間（起居室）,1,安非他命,0.2
123,毒品,1051026,高雄市旗山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
124,毒品,1060420,屏東縣瑪家鄉,普通住宅(一、二層樓),    ,房間（起居室）,1,甲基安非他命,0
125,毒品,1060419,高雄市美濃區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
126,毒品,1051026,高雄市杉林區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
127,毒品,1060503,新北市永和區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,1.1
128,毒品,1060430,新北市永和區,大廈(六層以上建築物),    ,其他共同附屬場所,1,安非他命,0.35
129,毒品,1060502,新北市永和區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,2.46
129,毒品,1060502,新北市永和區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,7.44
130,毒品,1060503,新北市永和區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,0.16
131,毒品,1060504,新北市永和區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.18
132,毒品,1060509,高雄市前鎮區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,安非他命,0.38
133,毒品,1060301,高雄市前鎮區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
134,毒品,1060305,嘉義縣東石鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
134,毒品,1060305,嘉義縣東石鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
135,毒品,1060403,台南市北區,旅社飯店客棧汽車旅館,    ,    ,1,安非他命,0
136,毒品,1060324,台南市北區,其他交通場所,    ,    ,1,安非他命,0
137,毒品,1060321,嘉義縣六腳鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
138,毒品,1060403,台南市北區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
139,毒品,1060320,嘉義縣朴子市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
140,毒品,1060520,嘉義縣六腳鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.37
140,毒品,1060520,嘉義縣六腳鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.36
140,毒品,1060520,嘉義縣六腳鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.5
140,毒品,1060520,嘉義縣六腳鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.46
141,毒品,1060402,台中市豐原區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
142,毒品,1060328,花蓮縣瑞穗鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
143,毒品,1060511,花蓮縣鳳林鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
144,毒品,1060414,花蓮縣吉安鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
145,毒品,1060414,花蓮縣壽豐鄉,普通住宅(一、二層樓),    ,    ,1,鴉片(阿片),0
145,毒品,1060414,花蓮縣壽豐鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
146,毒品,1060215,基隆市中正區,大廈(六層以上建築物),    ,    ,1,海洛因,0
146,毒品,1060215,基隆市中正區,大廈(六層以上建築物),    ,    ,1,安非他命,0
147,毒品,1060320,高雄市鳥松區,大廈(六層以上建築物),    ,    ,2,安非他命,1.6
148,毒品,1060504,高雄市大樹區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
149,毒品,1060503,高雄市鳥松區,醫療院所(門診中心),    ,    ,1,海洛因,0.42
150,毒品,1060319,台中市大甲區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
151,毒品,1060108,高雄市小港區,機場,    ,其他共同附屬場所,1,安非他命,0
152,毒品,1060504,台南市佳里區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.85
153,毒品,1060504,台南市佳里區,普通住宅(一、二層樓),    ,    ,1,安非他命,2.29
154,毒品,1060504,台南市佳里區,普通住宅(一、二層樓),    ,    ,1,安非他命,1.19
155,毒品,1060406,宜蘭縣五結鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
156,毒品,1060401,宜蘭縣冬山鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
157,毒品,1060521,嘉義市東區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,2.07
158,毒品,1060509,宜蘭縣冬山鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0.3
159,毒品,1060401,宜蘭縣冬山鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
160,毒品,1060401,宜蘭縣冬山鄉,普通住宅(一、二層樓),    ,    ,2,甲基安非他命,0
161,毒品,1060509,宜蘭縣羅東鎮,普通住宅(一、二層樓),    ,    ,1,海洛因,5.43
162,毒品,1060421,宜蘭縣冬山鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
162,毒品,1060421,宜蘭縣冬山鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
163,毒品,1060331,花蓮縣卓溪鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
164,毒品,1060511,新北市樹林區,汽車旅館,    ,    ,2,甲基安非他命,30
165,毒品,1060410,新北市鶯歌區,便利商店,    ,    ,1,甲基安非他命,0
166,毒品,1060414,嘉義縣竹崎鄉,寺廟、道觀、佛堂、神,    ,    ,1,安非他命,0
167,毒品,1060425,雲林縣麥寮鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
168,毒品,1060508,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.2
169,毒品,1060216,高雄市三民區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
170,毒品,1060317,彰化縣彰化市,旅社飯店客棧汽車旅館,    ,    ,1,安非他命,0
171,毒品,1060416,桃園市中壢區,透天厝,    ,    ,1,海洛因,0.01
171,毒品,1060416,桃園市中壢區,透天厝,    ,    ,1,安非他命,0.01
172,毒品,1060530,台中市龍井區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,7.05
173,毒品,1060328,雲林縣北港鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
174,毒品,1060504,台中市烏日區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
175,毒品,1060407,台北市萬華區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
176,毒品,1060501,台北市萬華區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,甲基安非他命,0
177,毒品,1060501,台北市萬華區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,甲基安非他命,0
178,毒品,1060501,新北市樹林區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,甲基安非他命,0.02
179,毒品,1060501,台北市萬華區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,安非他命,1.93
180,毒品,1060501,彰化縣彰化市,透天厝,    ,    ,1,安非他命,0
181,毒品,1060507,雲林縣水林鄉,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.2
182,毒品,1051215,新竹縣竹東鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
183,毒品,1060414,新竹縣竹東鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
184,毒品,1060529,新竹縣五峰鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,4.52
185,毒品,1060327,台中市大肚區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
185,毒品,1060327,台中市大肚區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
186,毒品,1060521,高雄市鳳山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.24
187,毒品,1060305,高雄市三民區,其他交通場所,    ,街道馬路,1,安非他命,0
188,毒品,1060509,宜蘭縣羅東鎮,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.22
189,毒品,1060509,宜蘭縣冬山鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,1.24
190,毒品,1060103,花蓮縣花蓮市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
191,毒品,1060322,花蓮縣花蓮市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
192,毒品,1060327,彰化縣和美鎮,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
192,毒品,1060327,彰化縣和美鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
193,毒品,1051211,花蓮縣花蓮市,公寓(三至五層建築物),    ,    ,1,安非他命,0
194,毒品,1060514,彰化縣埤頭鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
195,毒品,1060527,高雄市新興區,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,0.52
196,毒品,1060526,高雄市新興區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,95.12
197,毒品,1060514,屏東縣恆春鎮,普通住宅(一、二層樓),    ,    ,1,海洛因,0.2
198,毒品,1060501,台南市安平區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.25
199,毒品,1060318,嘉義縣東石鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
200,毒品,1060317,嘉義縣東石鄉,其他交通場所,    ,    ,1,安非他命,0
201,毒品,1060317,嘉義縣東石鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
202,毒品,1050801,嘉義縣六腳鄉,產業道路,    ,    ,1,K(愷)他命(含液態),0
203,毒品,1060502,台中市中區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.64
204,毒品,1060320,台南市中西區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
205,毒品,1060213,屏東縣東港鎮,鐵皮屋,    ,    ,1,海洛因,0
206,毒品,1060411,台北市文山區,公寓(三至五層建築物),    ,    ,1,安非他命,0
207,毒品,1060514,台北市文山區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
208,毒品,1060411,台北市北投區,公園,    ,    ,1,安非他命,0
209,毒品,1060531,雲林縣斗六市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.9
210,毒品,1060223,台中市大里區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
211,毒品,1060523,南投縣埔里鎮,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.02
212,毒品,1060228,南投縣埔里鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
213,毒品,1060410,新北市三重區,公寓(三至五層建築物),    ,    ,1,安非他命,0
214,毒品,1060528,新北市三重區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,1.56
215,毒品,1060220,新北市三重區,大廈(六層以上建築物),    ,其他共同附屬場所,1,安非他命,0
216,毒品,1060420,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,2,甲基安非他命,0
217,毒品,1060405,新北市三重區,大廈(六層以上建築物),    ,其他共同附屬場所,1,安非他命,0
218,毒品,1060525,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,2,海洛因,0.6
219,毒品,1060115,屏東縣高樹鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
220,毒品,1060502,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,9.4
221,毒品,1060503,新北市三重區,出租公寓（套房）,    ,    ,1,海洛因,0
221,毒品,1060503,新北市三重區,出租公寓（套房）,    ,    ,1,甲基安非他命,0
222,毒品,1051213,新北市三重區,其他影響社會治安場所,    ,    ,1,MDMA（快樂丸）,0.01
223,毒品,1060503,新北市三重區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
224,毒品,1060404,桃園市八德區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
225,毒品,1060406,新北市蘆洲區,公園,    ,    ,1,安非他命,0
226,毒品,1060422,台南市仁德區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,安非他命,3.3
227,毒品,1060416,台南市歸仁區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
228,毒品,1060321,台南市歸仁區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
229,毒品,1060214,新北市鶯歌區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
229,毒品,1060214,新北市鶯歌區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
230,毒品,1060310,宜蘭縣宜蘭市,公寓(三至五層建築物),    ,    ,1,海洛因,0
230,毒品,1060310,宜蘭縣宜蘭市,公寓(三至五層建築物),    ,    ,1,安非他命,0
