no,type,oc_dt,oc_addr,oc_p1,oc_p2,oc_p3,proc_no,kind,weight_g
32,毒品,1090302,南投縣草屯鎮,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,0.1
33,毒品,1090325,新北市新店區,公寓(三至五層建築物),    ,    ,1,安非他命,0.4
34,毒品,1081211,新竹縣竹北市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
35,毒品,1081228,南投縣埔里鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
36,毒品,1081216,台南市官田區,普通住宅(一、二層樓),    ,    ,1,鴉片(阿片),0
37,毒品,1090206,嘉義縣民雄鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
38,毒品,1090114,台北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,2,大麻,0
39,毒品,1090226,台北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
40,毒品,1090229,台北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
41,毒品,1080825,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
42,毒品,1090117,桃園市大園區,機場,Facebook,飛機上,2,2-氟-去氯愷他命,2058
43,毒品,1090308,新北市樹林區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0.05
44,毒品,1090304,台北市南港區,公寓(三至五層建築物),    ,    ,1,安非他命,142
45,毒品,1090320,嘉義縣溪口鄉,透天厝,    ,    ,1,海洛因,0
45,毒品,1090320,嘉義縣溪口鄉,透天厝,    ,    ,1,安非他命,0.66
46,毒品,1081225,台東縣台東市,商店行號,    ,    ,1,安非他命,0
47,毒品,1090306,台東縣台東市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
48,毒品,1090226,台東縣台東市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
49,毒品,1081128,高雄市鼓山區,公路(省、縣、鄉、鎮道,    ,    ,1,嗎啡,0
50,毒品,1081128,高雄市鼓山區,公路(省、縣、鄉、鎮道,    ,    ,1,嗎啡,0
51,毒品,1090317,桃園市八德區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.2
52,毒品,1090302,台北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,14.78
52,毒品,1090302,台北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,2.42
53,毒品,1090221,台北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.74
54,毒品,1090302,台北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
55,毒品,1090227,台北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.97
56,毒品,1081223,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
57,毒品,1090215,桃園市大園區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
58,毒品,1090226,桃園市觀音區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
58,毒品,1090226,桃園市觀音區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
59,毒品,1090108,台北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,14.84
60,毒品,1090103,台北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
61,毒品,1090306,台北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.01
62,毒品,1090308,台北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
63,毒品,1090212,基隆市仁愛區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
64,毒品,1080807,基隆市仁愛區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
65,毒品,1090309,基隆市仁愛區,普通住宅(一、二層樓),    ,    ,1,安非他命,133.66
65,毒品,1090309,基隆市仁愛區,普通住宅(一、二層樓),    ,    ,1,海洛因,18.34
66,毒品,1090311,台北市大同區,公寓(三至五層建築物),    ,    ,2,大麻,19.58
66,毒品,1090311,台北市大同區,公寓(三至五層建築物),    ,    ,2,安非他命,2438.7
66,毒品,1090311,台北市大同區,公寓(三至五層建築物),    ,    ,2,安非他命,66.87
66,毒品,1090311,台北市大同區,公寓(三至五層建築物),    ,    ,2,安非他命,59.53
67,毒品,1090320,高雄市苓雅區,運動場所,    ,    ,1,安非他命,0.89
68,毒品,1081215,台南市鹽水區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
69,毒品,1090317,台北市中正區,公路(省、縣、鄉、鎮道,    ,騎樓(走廊),1,安非他命,1
70,毒品,1090317,台北市中正區,公路(省、縣、鄉、鎮道,    ,騎樓(走廊),1,安非他命,0.3
71,毒品,1090302,基隆市安樂區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.39
72,毒品,1090303,基隆市中山區,公寓(三至五層建築物),    ,    ,1,安非他命,3.54
73,毒品,1090213,高雄市岡山區,公園,    ,    ,1,海洛因,0
74,毒品,1090321,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
75,毒品,1090322,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.1
76,毒品,1090321,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,21.29
77,毒品,1090320,新北市三重區,旅社飯店客棧汽車旅館,    ,    ,1,大麻,1.65
78,毒品,1081012,桃園市八德區,普通住宅(一、二層樓),    ,    ,3,海洛因,0
78,毒品,1081012,桃園市八德區,普通住宅(一、二層樓),    ,    ,3,安非他命,0
79,毒品,1090201,高雄市鹽埕區,其他遊藝場所,    ,    ,1,安非他命,0
80,毒品,1081224,嘉義縣大林鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
81,毒品,1090325,屏東縣麟洛鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0.29
82,毒品,1090302,南投縣仁愛鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.46
83,毒品,1090320,雲林縣斗六市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
84,毒品,1090303,台南市南區,旅社飯店客棧汽車旅館,    ,    ,2,安非他命,3.75
85,毒品,1090301,台北市大同區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,0.76
86,毒品,1090304,桃園市龍潭區,大廈(六層以上建築物),    ,    ,1,甲基安非他命,1.5
87,毒品,1090305,桃園市龍潭區,大廈(六層以上建築物),    ,    ,1,甲基安非他命,1.5
87,毒品,1090305,桃園市龍潭區,大廈(六層以上建築物),    ,    ,1,甲基安非他命,3.5
88,毒品,1081228,桃園市龍潭區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.01
89,毒品,1090327,新北市五股區,普通住宅(一、二層樓),    ,    ,2,安非他命,212.1
90,毒品,1090211,南投縣鹿谷鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0.01
90,毒品,1090211,南投縣鹿谷鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0.01
91,毒品,1090305,花蓮縣吉安鄉,普通住宅(一、二層樓),    ,廁所（非公廁）,1,安非他命,0
92,毒品,1090217,桃園市龜山區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,8.2
93,毒品,1090218,桃園市龜山區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
94,毒品,1090316,台南市東區,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,7.81
94,毒品,1090316,台南市東區,公路(省、縣、鄉、鎮道,    ,    ,2,海洛因,0.87
95,毒品,1090322,台中市沙鹿區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.48
96,毒品,1080718,台中市沙鹿區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,14.2
96,毒品,1080718,台中市沙鹿區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.59
96,毒品,1080718,台中市沙鹿區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,10.2
97,毒品,1090318,台南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
98,毒品,1090317,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
99,毒品,1090213,台南市永康區,大廈(六層以上建築物),    ,    ,1,甲基安非他命,0
99,毒品,1090213,台南市永康區,大廈(六層以上建築物),    ,    ,1,安非他命,0
100,毒品,1090226,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
101,毒品,1090108,台中市大里區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
102,毒品,1090126,苗栗縣後龍鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
103,毒品,1090216,台南市山上區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
104,毒品,1090203,雲林縣褒忠鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
105,毒品,1090123,台中市大肚區,便利商店,    ,    ,1,嗎啡,0
106,毒品,1090126,台中市烏日區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
107,毒品,1090119,台中市烏日區,公路(省、縣、鄉、鎮道,    ,    ,1,嗎啡,0
108,毒品,1081017,台中市龍井區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
109,毒品,1081013,屏東縣里港鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
110,毒品,1081226,屏東縣佳冬鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
111,毒品,1090317,新北市永和區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
112,毒品,1090319,基隆市仁愛區,普通住宅(一、二層樓),    ,    ,1,海洛因,1.06
113,毒品,1090224,高雄市三民區,公寓(三至五層建築物),    ,    ,1,安非他命,0
114,毒品,1090120,台南市東山區,高速公路,    ,    ,1,安非他命,0
115,毒品,1090228,南投縣南投市,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.3
116,毒品,1090318,高雄市林園區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
117,毒品,1090323,南投縣南投市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
118,毒品,1090206,花蓮縣吉安鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
119,毒品,1081130,高雄市鳳山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
120,毒品,1090117,花蓮縣吉安鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
121,毒品,1090212,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.84
122,毒品,1071001,桃園市中壢區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
123,毒品,1090229,桃園市中壢區,大廈(六層以上建築物),    ,    ,1,大麻,2.5
124,毒品,1090110,台北市士林區,鐵皮屋,    ,    ,1,大麻,2.3
125,毒品,1090101,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
126,毒品,1090102,台北市士林區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
127,毒品,1090216,花蓮縣玉里鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
128,毒品,1090218,桃園市蘆竹區,公寓(三至五層建築物),    ,    ,1,海洛因,0
128,毒品,1090218,桃園市蘆竹區,公寓(三至五層建築物),    ,    ,1,安非他命,0
129,毒品,1060110,桃園市蘆竹區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.01
130,毒品,1080910,桃園市蘆竹區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
131,毒品,1090127,台南市安南區,透天厝,    ,    ,1,安非他命,0
132,毒品,1090216,新北市樹林區,公寓(三至五層建築物),    ,    ,2,嗎啡,0
132,毒品,1090216,新北市樹林區,公寓(三至五層建築物),    ,    ,2,海洛因,0
132,毒品,1090216,新北市樹林區,公寓(三至五層建築物),    ,    ,2,甲基安非他命,0
133,毒品,1090208,高雄市美濃區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
134,毒品,1090301,台南市安平區,透天厝,    ,    ,1,安非他命,0
135,毒品,1090105,彰化縣芬園鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
136,毒品,1080415,新北市汐止區,公寓(三至五層建築物),    ,客廳,1,大麻,0
136,毒品,1080415,新北市汐止區,公寓(三至五層建築物),    ,客廳,1,K(愷)他命(含液態),0
137,毒品,1090323,台南市安南區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,1.17
137,毒品,1090323,台南市安南區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.45
137,毒品,1090323,台南市安南區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.2
137,毒品,1090323,台南市安南區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.23
137,毒品,1090323,台南市安南區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.25
137,毒品,1090323,台南市安南區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.25
137,毒品,1090323,台南市安南區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,1.13
137,毒品,1090323,台南市安南區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.46
137,毒品,1090323,台南市安南區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.23
137,毒品,1090323,台南市安南區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.24
138,毒品,1081226,新北市板橋區,郵局,    ,    ,3,K(愷)他命(含液態),2922.78
139,毒品,1090325,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,1.23
140,毒品,1090308,桃園市觀音區,普通住宅(一、二層樓),    ,    ,1,海洛因,0.2
141,毒品,1081115,桃園市觀音區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
141,毒品,1081115,桃園市觀音區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),0
142,毒品,1090225,桃園市觀音區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
143,毒品,1090325,台北市文山區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.54
144,毒品,1090329,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.06
145,毒品,1090303,台中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),11.1
145,毒品,1090303,台中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,卡西酮,163.5
146,毒品,1090319,台北市中正區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
147,毒品,1090317,新北市樹林區,旅社飯店客棧汽車旅館,    ,    ,1,甲基安非他命,0.52
148,毒品,1090322,台北市內湖區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),23.9
149,毒品,1090222,台南市新市區,集合住宅,    ,    ,1,安非他命,0
150,毒品,1081206,高雄市三民區,公寓(三至五層建築物),    ,    ,1,安非他命,0
151,毒品,1081229,花蓮縣壽豐鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
152,毒品,1090225,新北市新莊區,公路(省、縣、鄉、鎮道,    ,    ,3,甲基安非他命,17.72
153,毒品,1090225,新北市新莊區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,2.47
154,毒品,1090328,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.34
155,毒品,1090129,台中市潭子區,出租公寓（套房）,    ,    ,1,安非他命,0
156,毒品,1081224,新北市三峽區,大廈(六層以上建築物),    ,    ,1,甲基安非他命,0
157,毒品,1090306,新北市三峽區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.47
158,毒品,1090328,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
159,毒品,1090330,台南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
160,毒品,1090308,台中市豐原區,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,4
161,毒品,1081008,台南市永康區,一般餐廳、飲食店,    ,    ,1,安非他命,0
162,毒品,1090226,台南市永康區,普通住宅(一、二層樓),    ,    ,2,安非他命,0
163,毒品,1081009,新北市瑞芳區,便利商店,    ,    ,2,安非他命,0
164,毒品,1090313,嘉義縣大林鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,1.76
165,毒品,1090318,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,1.43
166,毒品,1090224,新北市三重區,普通住宅(一、二層樓),    ,    ,2,甲基安非他命,87.47
166,毒品,1090224,新北市三重區,普通住宅(一、二層樓),    ,    ,2,甲基-α-?咯啶苯己酮（MPHP）,1490.43
166,毒品,1090224,新北市三重區,普通住宅(一、二層樓),    ,    ,2,K(愷)他命(含液態),3.63
167,毒品,1090313,桃園市八德區,公寓(三至五層建築物),    ,    ,1,安非他命,0
168,毒品,1090313,新北市三重區,公路(省、縣、鄉、鎮道,UThome聊天室,電腦網路,1,安非他命,0
169,毒品,1090212,新北市三重區,普通住宅(一、二層樓),    ,    ,2,海洛因,2.23
170,毒品,1090319,台北市中正區,網路咖啡館(店),UThome聊天室,電腦網路,1,安非他命,0.4
171,毒品,1090304,台南市安定區,普通住宅(一、二層樓),    ,    ,2,安非他命,0.71
171,毒品,1090304,台南市安定區,普通住宅(一、二層樓),    ,    ,2,海洛因,2.12
172,毒品,1090303,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,25.16
173,毒品,1081205,台東縣池上鄉,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
174,毒品,1090123,台東縣池上鄉,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
174,毒品,1090123,台東縣池上鄉,公路(省、縣、鄉、鎮道,    ,    ,1,嗎啡,0
175,毒品,1081211,台東縣台東市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
176,毒品,1090320,台東縣台東市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.22
177,毒品,1090218,桃園市八德區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.01
178,毒品,1090312,桃園市八德區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,3.51
179,毒品,1090229,雲林縣麥寮鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.01
180,毒品,1090313,桃園市八德區,普通住宅(一、二層樓),    ,    ,1,安非他命,882
181,毒品,1080516,雲林縣土庫鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
182,毒品,1090316,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,2.59
183,毒品,1090316,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.82
184,毒品,1080824,雲林縣虎尾鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
185,毒品,1090221,宜蘭縣蘇澳鎮,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
185,毒品,1090221,宜蘭縣蘇澳鎮,公路(省、縣、鄉、鎮道,    ,街道馬路,1,甲基安非他命,0
186,毒品,1090312,新北市三重區,旅社飯店客棧汽車旅館,    ,    ,1,甲基安非他命,0.59
187,毒品,1090313,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.59
188,毒品,1090312,新北市三重區,旅社飯店客棧汽車旅館,    ,    ,1,甲基安非他命,2.83
189,毒品,1090312,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
190,毒品,1090312,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
191,毒品,1090312,新北市三重區,旅社飯店客棧汽車旅館,    ,    ,1,海洛因,1.06
192,毒品,1090311,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
193,毒品,1081201,新北市瑞芳區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
193,毒品,1081201,新北市瑞芳區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
194,毒品,1090310,新北市三重區,大廈(六層以上建築物),    ,    ,2,甲基安非他命,0.39
195,毒品,1090301,新竹縣竹北市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
196,毒品,1090322,台北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,10.84
197,毒品,1090307,彰化縣員林市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
198,毒品,1080523,彰化縣和美鎮,普通住宅(一、二層樓),    ,    ,1,海洛因,0
199,毒品,1080630,彰化縣伸港鄉,普通住宅(一、二層樓),    ,    ,2,海洛因,0
200,毒品,1081222,桃園市觀音區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
201,毒品,1090114,桃園市龜山區,工地、工寮,    ,    ,1,甲基安非他命,0
202,毒品,1090216,桃園市龜山區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
203,毒品,1090219,新北市新店區,公寓(三至五層建築物),    ,    ,1,安非他命,0
204,毒品,1090219,新北市新店區,公寓(三至五層建築物),    ,    ,1,安非他命,0
205,毒品,1090213,新北市新店區,公寓(三至五層建築物),    ,    ,1,安非他命,0
206,毒品,1090209,苗栗縣竹南鎮,出租公寓（套房）,    ,    ,1,安非他命,0
207,毒品,1081119,新北市新店區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
208,毒品,1090326,苗栗縣竹南鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.18
209,毒品,1080830,台南市山上區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
210,毒品,1090306,宜蘭縣礁溪鄉,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,5.88
210,毒品,1090306,宜蘭縣礁溪鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,13.87
211,毒品,1090309,桃園市蘆竹區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
212,毒品,1090301,桃園市蘆竹區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
213,毒品,1071227,台北市內湖區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
214,毒品,1090110,台南市北區,旅社飯店客棧汽車旅館,    ,    ,1,甲基安非他命,0
215,毒品,1081207,台南市北區,大廈(六層以上建築物),    ,    ,1,K(愷)他命(含液態),0
216,毒品,1090208,台北市內湖區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
217,毒品,1081120,雲林縣斗六市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
218,毒品,1081108,雲林縣斗六市,普通住宅(一、二層樓),    ,    ,1,海洛因,0
219,毒品,1090329,桃園市平鎮區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.03
219,毒品,1090329,桃園市平鎮區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,2.06
220,毒品,1081004,花蓮縣新城鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
221,毒品,1090224,花蓮縣新城鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
222,毒品,1090311,嘉義市西區,公路(省、縣、鄉、鎮道,    ,汽車上,1,安非他命,0.36
222,毒品,1090311,嘉義市西區,公路(省、縣、鄉、鎮道,    ,汽車上,1,海洛因,0.72
223,毒品,1081225,台中市南屯區,大廈(六層以上建築物),    ,    ,1,海洛因,0
224,毒品,1090322,基隆市七堵區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.17
225,毒品,1090320,基隆市七堵區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.51
226,毒品,1090316,新北市三重區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
227,毒品,1090316,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
228,毒品,1090316,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,2.45
229,毒品,1081223,新北市三重區,公寓(三至五層建築物),    ,    ,1,安非他命,0
230,毒品,1090320,苗栗縣竹南鎮,普通住宅(一、二層樓),    ,    ,1,海洛因,1.8
231,毒品,1090319,花蓮縣吉安鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0.47
232,毒品,1081204,南投縣埔里鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0.24
233,毒品,1081202,桃園市中壢區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
