no,type,oc_dt,oc_addr,oc_p1,oc_p2,oc_p3,proc_no,kind,weight_g
56,毒品,1060911,高雄市杉林區,警察機關,    ,    ,1,嗎啡,0
56,毒品,1060911,高雄市杉林區,警察機關,    ,    ,1,安非他命,0
57,毒品,1060425,台南市麻豆區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
58,毒品,1060926,高雄市鳳山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
59,毒品,1061108,高雄市前金區,普通住宅(一、二層樓),    ,    ,1,MDMA（快樂丸）,0
60,毒品,1061018,新竹縣峨眉鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
61,毒品,1061116,桃園市中壢區,公寓(三至五層建築物),    ,    ,1,安非他命,2.25
62,毒品,1061116,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,MDMA（快樂丸）,287.84
63,毒品,1061128,台中市中區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.53
64,毒品,1061127,台中市西區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.61
65,毒品,1061126,台中市中區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.46
66,毒品,1061006,台中市西區,公寓(三至五層建築物),    ,    ,3,海洛因,0
66,毒品,1061006,台中市西區,公寓(三至五層建築物),    ,    ,3,安非他命,0
67,毒品,1061025,高雄市左營區,大廈(六層以上建築物),    ,    ,6,安非他命,43
68,毒品,1060721,嘉義縣竹崎鄉,普通住宅(一、二層樓),    ,房間（起居室）,1,嗎啡,0
69,毒品,1060630,嘉義縣梅山鄉,加油站,    ,    ,1,安非他命,0
70,毒品,1060917,屏東縣九如鄉,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
71,毒品,1060824,基隆市仁愛區,公寓(三至五層建築物),    ,    ,4,安非他命,27.23
72,毒品,1061024,基隆市仁愛區,公寓(三至五層建築物),    ,    ,1,嗎啡,0
73,毒品,1061010,台北市大同區,公寓(三至五層建築物),    ,房間（起居室）,1,安非他命,0
74,毒品,1061103,台北市文山區,公寓(三至五層建築物),    ,    ,1,安非他命,0
75,毒品,1061028,新北市土城區,公路(省、縣、鄉、鎮道,    ,街道馬路,2,安非他命,0
76,毒品,1061025,新北市土城區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
76,毒品,1061025,新北市土城區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,甲基安非他命,0
77,毒品,1061006,台中市清水區,透天厝,    ,    ,1,安非他命,0
78,毒品,1060914,台中市梧棲區,透天厝,    ,    ,1,安非他命,0
79,毒品,1051012,雲林縣土庫鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
80,毒品,1060909,新北市淡水區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
81,毒品,1060914,台中市梧棲區,透天厝,    ,    ,2,安非他命,0
82,毒品,1061123,新北市板橋區,公路(省、縣、鄉、鎮道,    ,電腦網路,1,甲基安非他命,35.19
83,毒品,1060428,台南市東區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
84,毒品,1061107,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.01
85,毒品,1061114,新北市三重區,其他交通場所,    ,    ,2,甲基安非他命,3.17
85,毒品,1061114,新北市三重區,其他交通場所,    ,    ,2,甲基安非他命,0.52
85,毒品,1061114,新北市三重區,其他交通場所,    ,    ,2,海洛因,0.17
86,毒品,1061128,新北市板橋區,公路(省、縣、鄉、鎮道,    ,電腦網路,2,甲基安非他命,0.01
87,毒品,1061113,台南市安定區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
88,毒品,1060831,高雄市鳳山區,公寓(三至五層建築物),    ,    ,1,安非他命,0
89,毒品,1061114,桃園市龍潭區,普通住宅(一、二層樓),    ,    ,2,安非他命,1.2
89,毒品,1061114,桃園市龍潭區,普通住宅(一、二層樓),    ,    ,2,安非他命,0.6
89,毒品,1061114,桃園市龍潭區,普通住宅(一、二層樓),    ,    ,2,安非他命,0.7
90,毒品,1060929,高雄市楠梓區,大廈(六層以上建築物),    ,    ,1,安非他命,0
90,毒品,1060929,高雄市楠梓區,大廈(六層以上建築物),    ,    ,1,嗎啡,0
91,毒品,1061014,新北市土城區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
92,毒品,1060620,台東縣池上鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0.1
93,毒品,1060620,台東縣關山鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0.1
94,毒品,1060530,台東縣池上鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0.1
95,毒品,1061009,高雄市路竹區,公司(會社),宿舍,    ,2,安非他命,0
96,毒品,1061116,台中市北屯區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻,2
97,毒品,1060918,高雄市三民區,透天厝,    ,    ,1,安非他命,0
98,毒品,1060928,台中市大甲區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
99,毒品,1061117,彰化縣員林市,普通住宅(一、二層樓),    ,    ,1,海洛因,1
100,毒品,1060923,彰化縣員林市,透天厝,    ,    ,1,安非他命,0
101,毒品,1060807,新北市新店區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
102,毒品,1061010,台中市北屯區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,10.15
103,毒品,1060612,新北市新店區,公寓(三至五層建築物),    ,    ,1,海洛因,0
104,毒品,1061113,台中市潭子區,便利商店,    ,    ,1,安非他命,1.12
105,毒品,1061111,基隆市仁愛區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,9
106,毒品,1060515,新竹市北區,大廈(六層以上建築物),    ,    ,1,安非他命,0
107,毒品,1060916,新竹市北區,普通住宅(一、二層樓),    ,    ,1,嗎啡,0
108,毒品,1061111,台北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,2.2
109,毒品,1061023,新北市蘆洲區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
110,毒品,1061008,新北市蘆洲區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
111,毒品,1060830,新北市蘆洲區,公寓(三至五層建築物),    ,    ,1,安非他命,0
112,毒品,1060921,新北市蘆洲區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
113,毒品,1060212,新北市蘆洲區,公寓(三至五層建築物),    ,    ,1,安非他命,0
114,毒品,1061008,新北市五股區,公寓(三至五層建築物),    ,    ,1,安非他命,0
115,毒品,1060914,新北市蘆洲區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
116,毒品,1061014,新北市八里區,公路(省、縣、鄉、鎮道,    ,街道馬路,2,安非他命,0
117,毒品,1061114,新北市八里區,公路(省、縣、鄉、鎮道,    ,街道馬路,2,海洛因,1.1
117,毒品,1061114,新北市八里區,公路(省、縣、鄉、鎮道,    ,街道馬路,2,安非他命,1.56
117,毒品,1061114,新北市八里區,公路(省、縣、鄉、鎮道,    ,街道馬路,2,4-甲基甲基卡西酮(喵喵),366.7
117,毒品,1061114,新北市八里區,公路(省、縣、鄉、鎮道,    ,街道馬路,2,4-甲基甲基卡西酮(喵喵),135.1
117,毒品,1061114,新北市八里區,公路(省、縣、鄉、鎮道,    ,街道馬路,2,4-甲基甲基卡西酮(喵喵),258.6
117,毒品,1061114,新北市八里區,公路(省、縣、鄉、鎮道,    ,街道馬路,2,4-甲基甲基卡西酮(喵喵),87.8
117,毒品,1061114,新北市八里區,公路(省、縣、鄉、鎮道,    ,街道馬路,2,4-甲基甲基卡西酮(喵喵),16.25
118,毒品,1061114,新北市蘆洲區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.17
119,毒品,1061114,新北市五股區,汽車旅館,    ,    ,1,安非他命,1.67
120,毒品,1061113,新北市五股區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,K(愷)他命(含液態),149
121,毒品,1060609,新北市五股區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
122,毒品,1061003,新北市八里區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
123,毒品,1061113,新北市蘆洲區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.8
124,毒品,1061107,新竹縣寶山鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
125,毒品,1061107,新竹縣寶山鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
126,毒品,1060906,新竹縣竹東鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
127,毒品,1061114,屏東縣恆春鎮,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.2
128,毒品,1060905,新北市新店區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
129,毒品,1060702,新北市石碇區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
130,毒品,1061017,新北市新店區,其他,    ,    ,1,安非他命,0
131,毒品,1060809,嘉義縣水上鄉,工地、工寮,    ,    ,1,嗎啡,0
132,毒品,1060824,彰化縣埤頭鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
132,毒品,1060824,彰化縣埤頭鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
133,毒品,1061026,新北市中和區,大廈(六層以上建築物),    ,    ,1,海洛因,140
133,毒品,1061026,新北市中和區,大廈(六層以上建築物),    ,    ,1,甲基安非他命,23
134,毒品,1061113,桃園市八德區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.62
135,毒品,1060905,宜蘭縣冬山鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
136,毒品,1060727,雲林縣斗六市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
137,毒品,1060909,台北市文山區,公路(省、縣、鄉、鎮道,    ,    ,1,氯甲基卡西酮CMC,0.5
138,毒品,1061031,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,10.28
139,毒品,1061101,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,2.88
140,毒品,1061129,雲林縣斗六市,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.57
141,毒品,1061101,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,2.88
142,毒品,1060606,高雄市楠梓區,汽車旅館,    ,    ,2,海洛因,0
143,毒品,1060825,高雄市楠梓區,大廈(六層以上建築物),    ,    ,1,海洛因,0
143,毒品,1060825,高雄市楠梓區,大廈(六層以上建築物),    ,    ,1,安非他命,0
144,毒品,1061002,新北市三芝區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.24
145,毒品,1060808,彰化縣二林鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
146,毒品,1060516,彰化縣二林鎮,普通住宅(一、二層樓),    ,房間（起居室）,1,安非他命,0
147,毒品,1061108,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
148,毒品,1061106,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.22
149,毒品,1060926,苗栗縣通霄鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
150,毒品,1061128,新北市板橋區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,0.22
151,毒品,1061114,新北市三重區,其他交通場所,    ,    ,1,甲基安非他命,0.52
152,毒品,1060921,高雄市小港區,透天厝,    ,    ,1,安非他命,0
153,毒品,1060918,高雄市小港區,透天厝,    ,    ,1,安非他命,0
154,毒品,1060918,高雄市小港區,透天厝,    ,    ,1,安非他命,0
155,毒品,1061106,高雄市仁武區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
156,毒品,1061102,彰化縣溪湖鎮,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,1.4
157,毒品,1061123,新北市土城區,出租公寓（套房）,    ,    ,1,安非他命,2
158,毒品,1061021,雲林縣口湖鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
159,毒品,1061112,高雄市三民區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.37
160,毒品,1061110,高雄市三民區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.36
161,毒品,1060203,嘉義縣朴子市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
162,毒品,1061025,台北市北投區,公寓(三至五層建築物),    ,    ,1,安非他命,0
163,毒品,1060907,花蓮縣吉安鄉,普通住宅(一、二層樓),    ,    ,1,FM2,0
164,毒品,1060908,花蓮縣吉安鄉,公寓(三至五層建築物),    ,    ,1,安非他命,0
165,毒品,1061021,新北市淡水區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
166,毒品,1061101,新北市板橋區,公寓(三至五層建築物),    ,    ,1,大麻,7
166,毒品,1061101,新北市板橋區,公寓(三至五層建築物),    ,    ,1,大麻,0
167,毒品,1060701,雲林縣土庫鎮,產業道路,    ,    ,1,海洛因,0
168,毒品,1060811,雲林縣虎尾鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
169,毒品,1060819,雲林縣虎尾鎮,普通住宅(一、二層樓),    ,    ,1,海洛因,0
169,毒品,1060819,雲林縣虎尾鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
170,毒品,1060816,雲林縣虎尾鎮,工地、工寮,    ,    ,1,海洛因,0
171,毒品,1060801,雲林縣虎尾鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
172,毒品,1061113,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,4.3
173,毒品,1060916,台北市士林區,公園,    ,公廁,1,安非他命,0
174,毒品,1060918,台北市士林區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
175,毒品,1061113,桃園市大園區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0.6
176,毒品,1060704,台東縣台東市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
177,毒品,1061114,新北市三峽區,普通住宅(一、二層樓),    ,門口(出入口),1,安非他命,0.3
178,毒品,1061015,新北市瑞芳區,普通住宅(一、二層樓),    ,    ,1,鴉片(阿片),0
178,毒品,1061015,新北市瑞芳區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
179,毒品,1061115,雲林縣二崙鄉,工地、工寮,    ,    ,1,安非他命,2.07
180,毒品,1061115,雲林縣西螺鎮,普通住宅(一、二層樓),    ,    ,1,海洛因,0
180,毒品,1061115,雲林縣西螺鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
181,毒品,1060503,雲林縣西螺鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
182,毒品,1061123,雲林縣土庫鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0.26
183,毒品,1061122,雲林縣土庫鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
184,毒品,1061122,雲林縣元長鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
185,毒品,1060418,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
186,毒品,1061115,屏東縣屏東市,公寓(三至五層建築物),    ,    ,1,安非他命,0
187,毒品,1060724,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
188,毒品,1060830,屏東縣屏東市,公寓(三至五層建築物),    ,    ,1,安非他命,0
189,毒品,1060529,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
189,毒品,1060529,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
190,毒品,1060905,花蓮縣吉安鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
191,毒品,1061111,台北市萬華區,寺廟、道觀、佛堂、神,    ,    ,1,安非他命,0
192,毒品,1061002,桃園市龍潭區,加油站,    ,    ,1,海洛因,0.01
192,毒品,1061002,桃園市龍潭區,加油站,    ,    ,1,安非他命,0.01
193,毒品,1061112,桃園市龍潭區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.46
194,毒品,1061020,新北市土城區,公寓(三至五層建築物),    ,    ,1,安非他命,0
194,毒品,1061020,新北市土城區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
195,毒品,1061017,花蓮縣玉里鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
196,毒品,1061021,基隆市仁愛區,公寓(三至五層建築物),    ,    ,1,安非他命,0
197,毒品,1061017,雲林縣東勢鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
198,毒品,1060924,基隆市仁愛區,市場(含夜市),    ,公廁,1,嗎啡,0
199,毒品,1060827,彰化縣鹿港鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
200,毒品,1061010,新北市中和區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
201,毒品,1061114,桃園市八德區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
202,毒品,1060701,新竹縣關西鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
203,毒品,1060622,台中市太平區,大廈(六層以上建築物),    ,    ,1,安非他命,0
204,毒品,1061024,台中市太平區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
205,毒品,1060922,台南市北區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
206,毒品,1061103,台南市北區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
207,毒品,1060924,台南市北區,旅社飯店客棧汽車旅館,    ,    ,1,安非他命,0
208,毒品,1061103,台南市北區,其他交通場所,    ,    ,1,安非他命,0.73
209,毒品,1061119,高雄市路竹區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,0
210,毒品,1060414,雲林縣斗六市,公司(會社),    ,    ,1,安非他命,0
211,毒品,1060414,雲林縣斗六市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
212,毒品,1061129,台中市大肚區,透天厝,    ,    ,1,海洛因,0.42
213,毒品,1060916,台中市烏日區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
214,毒品,1060917,台中市烏日區,汽車旅館,    ,    ,1,安非他命,0
215,毒品,1060916,台中市烏日區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
216,毒品,1060219,高雄市小港區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
217,毒品,1061124,高雄市小港區,大廈(六層以上建築物),    ,    ,1,安非他命,9.36
218,毒品,1061122,高雄市左營區,公路(省、縣、鄉、鎮道,    ,    ,1,MDMA（快樂丸）,1.99
218,毒品,1061122,高雄市左營區,公路(省、縣、鄉、鎮道,    ,    ,1,MDMA（快樂丸）,2.16
219,毒品,1060719,台中市石岡區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
220,毒品,1060217,新北市土城區,大廈(六層以上建築物),    ,    ,1,安非他命,0
220,毒品,1060217,新北市土城區,大廈(六層以上建築物),    ,    ,1,甲基安非他命,0
221,毒品,1061115,新北市瑞芳區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,海洛因,0.46
222,毒品,1061115,新北市瑞芳區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.3
223,毒品,1061115,新北市瑞芳區,公寓(三至五層建築物),    ,    ,1,安非他命,29.5
224,毒品,1060528,嘉義縣溪口鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
225,毒品,1060525,嘉義縣溪口鄉,產業道路,    ,    ,1,安非他命,0
226,毒品,1050722,嘉義縣民雄鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
227,毒品,1061106,台北市萬華區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,K(愷)他命(含液態),49.3
228,毒品,1061105,台北市萬華區,普通住宅(一、二層樓),    ,騎樓(走廊),1,安非他命,0
229,毒品,1061002,台北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
230,毒品,1060917,台中市豐原區,旅社飯店客棧汽車旅館,    ,    ,1,安非他命,0
231,毒品,1060918,台中市豐原區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
232,毒品,1061108,台中市豐原區,獨立專門停車塔(場),    ,    ,1,安非他命,0.5
233,毒品,1060707,台中市豐原區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
234,毒品,1060908,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
235,毒品,1060518,嘉義縣義竹鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
236,毒品,1060520,嘉義縣布袋鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
237,毒品,1061121,新北市三重區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
238,毒品,1060711,新北市新店區,公寓(三至五層建築物),Facebook,電腦網路,1,安非他命,0
239,毒品,1060917,新北市新店區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
240,毒品,1061018,新北市三重區,公路(省、縣、鄉、鎮道,    ,停車場,1,嗎啡,0
240,毒品,1061018,新北市三重區,公路(省、縣、鄉、鎮道,    ,停車場,1,安非他命,0
